test_no,test_date,test_type,test_configuration,contractor_study_title,impact_direction,test_family,crash_classification_status,canonical_label,classification_id,family,load_cell_classification_status,raw_barrier_shape,normalized_barrier_shape_key,shape_alias_rule_id,shape_alias_confidence,load_cell_channel_count,force_channel_count,moment_channel_count,pole_index_range_json,expected_pole_count,observed_pole_channel_count,observed_unique_pole_count,missing_pole_indices,duplicate_pole_indices,pole_all_1_8_present,pole_all_1_8_as_measured,missing_expected_channels_json,duplicate_channels_json,mask_summary_json,vehicle_cg_accel_channel_count,vehicle_cg_accel_non_accel_unit_channel_count,vehicle_cg_accel_non_accel_units,vehicle_cg_accel_xyz_present,vehicle_cg_accel_xyz_as_measured,vehicle_cg_accel_any_failed_or_questionable,all_accelerometer_channel_count,metadata_only_waveform_parsed,pole_1_available,pole_1_curve_nos,pole_1_axes,pole_1_units,pole_1_data_statuses,pole_1_channel_statuses,pole_1_all_as_measured,pole_2_available,pole_2_curve_nos,pole_2_axes,pole_2_units,pole_2_data_statuses,pole_2_channel_statuses,pole_2_all_as_measured,pole_3_available,pole_3_curve_nos,pole_3_axes,pole_3_units,pole_3_data_statuses,pole_3_channel_statuses,pole_3_all_as_measured,pole_4_available,pole_4_curve_nos,pole_4_axes,pole_4_units,pole_4_data_statuses,pole_4_channel_statuses,pole_4_all_as_measured,pole_5_available,pole_5_curve_nos,pole_5_axes,pole_5_units,pole_5_data_statuses,pole_5_channel_statuses,pole_5_all_as_measured,pole_6_available,pole_6_curve_nos,pole_6_axes,pole_6_units,pole_6_data_statuses,pole_6_channel_statuses,pole_6_all_as_measured,pole_7_available,pole_7_curve_nos,pole_7_axes,pole_7_units,pole_7_data_statuses,pole_7_channel_statuses,pole_7_all_as_measured,pole_8_available,pole_8_curve_nos,pole_8_axes,pole_8_units,pole_8_data_statuses,pole_8_channel_statuses,pole_8_all_as_measured,vehicle_cg_x_accel_available,vehicle_cg_x_accel_curve_nos,vehicle_cg_x_accel_units,vehicle_cg_x_accel_data_statuses,vehicle_cg_x_accel_channel_statuses,vehicle_cg_x_accel_all_as_measured,vehicle_cg_y_accel_available,vehicle_cg_y_accel_curve_nos,vehicle_cg_y_accel_units,vehicle_cg_y_accel_data_statuses,vehicle_cg_y_accel_channel_statuses,vehicle_cg_y_accel_all_as_measured,vehicle_cg_z_accel_available,vehicle_cg_z_accel_curve_nos,vehicle_cg_z_accel_units,vehicle_cg_z_accel_data_statuses,vehicle_cg_z_accel_channel_statuses,vehicle_cg_z_accel_all_as_measured
7943,2012-07-25,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 CHEVROLET SILVERADO 2500 LT CREW CAB,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7946,2012-08-02,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER- 2012 CODA 4-DOOR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,CHANNEL FAILED,PRIMARY,false,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7952,2012-08-28,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER- 2013 INFINITI M 4-DOOR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7955,2012-08-28,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2013 NISSAN ALTIMA S 4-DR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,false,true,33,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,QUESTIONABLE DATA,PRIMARY,false,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7979,2012-09-24,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2013 VOLKSWAGEN TIGUAN S SUV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,false,true,33,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,CHANNEL FAILED,PRIMARY,false,true,18,G'S,CHANNEL FAILED,PRIMARY,false,true,19,G'S,AS MEASURED,PRIMARY,true
7980,2012-09-25,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NEW CAR ASSESSMENT PROGRAM SIDE POLE BARRIER IMPACT TEST,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7982,2012-09-26,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER- 2013 BMW X5 XDRIVE 35I AWD 5-DOOR MPV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7987,2012-09-27,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,75 DEGREE OBLIQUE RIGID POLE SIDE NCAP IMPACT,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,QUESTIONABLE DATA,PRIMARY,false,true,38,Y - GLOBAL,NEWTONS,QUESTIONABLE DATA,PRIMARY,false,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7988,2012-10-01,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2013 CADILLAC XTS 4-DR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,33,false,true,35,Y - GLOBAL,NEWTONS,QUESTIONABLE DATA,PRIMARY,false,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7996,2012-10-05,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,75 DEGREE OBLIQUE RIGID POLE SIDE NCAP IMPACT,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,false,true,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,CHANNEL FAILED,PRIMARY,false
7997,2012-10-09,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2013 HYUNDAI SANTA FE SPORT SUV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,false,true,33,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,QUESTIONABLE DATA,PRIMARY,false,true,18,G'S,QUESTIONABLE DATA,PRIMARY,false,true,19,G'S,AS MEASURED,PRIMARY,true
7999,2012-10-09,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NEW CAR ASSESSMENT PROGRAM SIDE POLE BARRIER IMPACT TEST,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
8028,2012-10-18,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,75 DEGREE OBLIQUE RIGID POLE SIDE NCAP IMPACT,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,false,true,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,QUESTIONABLE DATA,PRIMARY,false,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,QUESTIONABLE DATA,PRIMARY,false,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
8029,2012-10-18,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2013 ACURA ILX 4-DR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,false,true,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,QUESTIONABLE DATA,PRIMARY,false,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
8032,2012-10-22,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER- 2013 HONDA ACCORD EX 4-DOOR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
8034,2012-10-23,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,75 DEGREE OBLIQUE RIGID POLE SIDE NCAP IMPACT,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
8037,2012-10-25,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2013 LEXUS ES 350 4-DR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
8040,2012-10-29,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NEW CAR ASSESSMENT PROGRAM SIDE POLE BARRIER IMPACT TEST,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
8046,2012-11-08,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER- 2013 CADILLAC ATS 4-DOOR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
8050,2012-11-06,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NEW CAR ASSESSMENT PROGRAM SIDE POLE BARRIER IMPACT TEST,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,QUESTIONABLE DATA,PRIMARY,false,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
