test_no,test_date,test_family,impact_direction,load_cell_classification_id,source_vehicle_id,source_vehicle_no,participant_kind,participant_kind_source,vin,make,model,model_year,body_type,engine_type,engine_displacement_l,transmission,vehicle_speed_kph,vehicle_test_weight_kg,curb_weight_kg,vehicle_length_mm,vehicle_width_mm,wheelbase_mm,vax_crush_distance_mm,vehicle_cg_mm,vehicle_orientation_deg,source_row_hash
7634,2012-01-23,side,side,side_pole_load_cell_8,456,1,subject_vehicle,single_vehicle_inferred_subject,3N1CN7AP8CL820758,NISSAN,VERSA,2012,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,31.95,1191.0,1105.0,4417.0,1690.0,2602.0,427.0,1119.0,0.0,052dbffb1eb6ae591aa2ea62b0af75edffaa19ae779fabbd8ba313798bc15788
7635,2012-01-27,side,side,side_pole_load_cell_8,467,1,subject_vehicle,single_vehicle_inferred_subject,KNDJT2A55C7381552,KIA,SOUL,2012,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,31.91,1354.0,1269.0,4006.0,1776.0,2553.0,434.0,1054.0,0.0,74d8a0c3ebc121b2f5dd9446efaba265b19a542a95850fbfca82d7aed38a246f
7638,2012-01-31,side,side,side_pole_load_cell_8,470,1,subject_vehicle,single_vehicle_inferred_subject,JTHBK1EG6C2481703,LEXUS,ES 350,2012,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,31.74,1765.0,1654.0,4870.0,1809.0,2772.0,526.0,1177.0,0.0,6682829baf31a7a4dc6fe9b06400c30e6a04df63db38924bb61666e8d6df6125
7639,2012-02-01,side,side,side_pole_load_cell_8,471,1,subject_vehicle,single_vehicle_inferred_subject,NM0KS9CN4CT082006,FORD,TRANSIT CONNECT,2012,TRUCK,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.54,1753.0,1580.0,4578.0,1757.0,2913.0,448.0,1399.0,0.0,a2107a48954bb2e925bf91c5f2a9cccd3e4c37e22842c24aefa40106756b6296
7649,2012-02-07,side,side,side_pole_load_cell_8,481,1,subject_vehicle,single_vehicle_inferred_subject,2HGFG3B58CH512266,HONDA,CIVIC,2012,TWO DOOR COUPE,4 CYLINDER TRANSVERSE FRONT,1.8,AUTOMATIC - FRONT WHEEL DRIVE,32.24,1307.0,1220.0,4252.0,1752.0,2623.0,360.0,1045.0,0.0,d338a15be5a343c5b3515100bb747ae5c6bf80fcbf6f34bc0436f1f0cd250fc6
7651,2012-02-09,side,side,side_pole_load_cell_8,486,1,subject_vehicle,single_vehicle_inferred_subject,1FT7W2A64CEA49544,FORD,F250 PICKUP,2012,4 DOOR PICKUP,V8 INLINE FRONT,6.2,AUTOMATIC - REAR WHEEL DRIVE,32.69,3154.0,2975.0,6257.0,2024.0,3984.0,699.0,1858.0,0.0,fb66aaade20db8069b7429f8d7bec4a081896f5e8917a91ebed3a28a164f5611
7656,2011-06-30,research_other,side,side_pole_load_cell_8,161,1,subject_vehicle,single_vehicle_inferred_subject,2HNYD2H27AH533642,ACURA,MDX,2010,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.7,AUTOMATIC - FOUR WHEEL DRIVE,32.1,2180.0,,4860.0,1460.0,2750.0,4.0,0.0,15.0,6caa38b3e043925b6fec7a93db091fd933c6222e029b3fe3d8f0f94c86ccc972
7657,2011-07-08,research_other,side,side_pole_load_cell_8,171,1,subject_vehicle,single_vehicle_inferred_subject,KNAFT4A23A5122958,KIA,FORTE,2010,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.1,1374.0,,4500.0,1770.0,2650.0,0.0,0.0,15.0,ba62e7f6472da256e7888b95b5b97b70c685993eae1561e8f593c68d8bad1314
7658,2011-08-01,research_other,side,side_pole_load_cell_8,201,1,subject_vehicle,single_vehicle_inferred_subject,JS2YC5A24A6302712,SUZUKI,SX4,2010,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,31.9,1364.0,,4480.0,1306.0,2500.0,0.0,0.0,15.0,3c588c070fe0a36d160de6b922a7e120294a053dd5d2a70ef63d1a66515fad17
7659,2011-08-17,research_other,side,side_pole_load_cell_8,215,1,subject_vehicle,single_vehicle_inferred_subject,KM8JT3AB6BU120924,HYUNDAI,TUCSON,2011,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,MANUAL - FRONT WHEEL DRIVE,32.2,1578.0,,4370.0,1824.0,2640.0,0.0,0.0,15.0,e9f2ac0d0ecce69a18d235509745a071b49dc1ba59d1afcf9fdc0bed34ad3c00
7660,2011-08-24,research_other,side,side_pole_load_cell_8,219,1,subject_vehicle,single_vehicle_inferred_subject,1JRR4GG7BC555692,JEEP,GRAND CHEROKEE,2011,UTILITY VEHICLE,STRAIGHT 6 INLINE FRONT,3.6,AUTOMATIC - FOUR WHEEL DRIVE,32.1,23420.0,2137.0,4825.0,1930.0,2915.0,377.0,0.0,15.0,a018332e0a6123811f39a216e4d41bae676531ad1ddfbe49addbad6a08cd8328
7661,2011-08-30,research_other,side,side_pole_load_cell_8,230,1,subject_vehicle,single_vehicle_inferred_subject,1G6DA5EY9B0108746,CADILLAC,CTS,2011,FOUR DOOR SEDAN,STRAIGHT 6 INLINE FRONT,3.0,MANUAL - REAR WHEEL DRIVE,32.5,1871.0,,4840.0,185.0,2890.0,339.0,0.0,15.0,da1acf54b6611e76c8f75fb9571b037a781a230d849fc16a4035551d3eaa0811
7662,2011-09-08,research_other,side,side_pole_load_cell_8,236,1,subject_vehicle,single_vehicle_inferred_subject,1FMHK7D88BGA24591,FORD,EXPLORER,2011,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.2,2254.0,,5012.0,2025.0,2870.0,385.0,0.0,15.0,478969fb814f800b8b18b1ae9a313a8e73078a99e0644661a91b02cec827718c
7663,2011-09-14,research_other,side,side_pole_load_cell_8,240,1,subject_vehicle,single_vehicle_inferred_subject,5FNRL5H46BB097468,HONDA,ODYSSEY,2011,MINIVAN,STRAIGHT 6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,31.9,2143.0,,5145.0,2000.0,3015.0,350.0,0.0,15.0,2eb146e0016a1e4347046488d406bc529294f9e8c8d44cd7a92fce5b9aca59ff
7715,2012-02-14,side,side,side_pole_load_cell_8,498,1,subject_vehicle,single_vehicle_inferred_subject,JHMFB4F25CS002922,HONDA,CIVIC HYBRID,2012,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,32.0,1383.0,1292.0,4507.0,1744.0,2670.0,370.0,1141.0,0.0,1abc3dd546cbaa50217cd0b3d4c44476550132339585f6a5449b8e758068de64
7718,2012-02-15,side,side,side_pole_load_cell_8,500,1,subject_vehicle,single_vehicle_inferred_subject,JF1GJAA69CH006394,SUBARU,IMPREZA,2012,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - FOUR WHEEL DRIVE,32.0,1450.0,1359.0,4580.0,1741.0,2654.0,388.0,1109.0,0.0,8fce610829a056f68b01e4821d92e0a46430afe6d908366ffb4f3a290507e41b
7719,2012-02-16,side,side,side_pole_load_cell_8,502,1,subject_vehicle,single_vehicle_inferred_subject,5J6RM3H50CL001191,HONDA,CR-V,2012,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,31.9,1591.0,1509.0,4530.0,1820.0,2625.0,460.0,1153.0,0.0,0dd656947517e8418395c828073d4062f8996506b5810fe34129f07f9467c814
7730,2012-02-21,side,side,side_pole_load_cell_8,509,1,subject_vehicle,single_vehicle_inferred_subject,JA32U2FU1CU010020,MITSUBISHI,LANCER,2012,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.1,1426.0,1344.0,4572.0,1742.0,2634.0,383.0,1089.0,0.0,f3cacc5f47ecd3d6949eab8cc7d329cf15f9f0b14832e8c4514fb7162e5500e4
7735,2012-02-24,side,side,side_pole_load_cell_8,519,1,subject_vehicle,single_vehicle_inferred_subject,JTNJJXB02CJ009607,TOYOTA,SCION IQ,2012,THREE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,1.3,AUTOMATIC - FRONT WHEEL DRIVE,32.72,1032.0,974.0,3011.0,1670.0,2000.0,295.0,862.0,0.0,170415498172dec1b71af2330195768f67d90d1bb026f35e1454d205d4fe95f6
7736,2012-02-27,side,side,side_pole_load_cell_8,522,1,subject_vehicle,single_vehicle_inferred_subject,JA4AP3AU4CZ001696,MITSUBISHI,OUTLANDER SPORT,2012,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.1,1492.0,1411.0,4295.0,1764.0,2667.0,360.0,1105.0,0.0,826a124244c7b51212baf5431945e1f8533dd7cb6b3db5c50bcfffea7853aaad
7742,2012-03-05,side,side,side_pole_load_cell_8,531,1,subject_vehicle,single_vehicle_inferred_subject,2G4GR5ER3C9162798,BUICK,REGAL EASSIST,2012,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.1,1762.0,1647.0,4846.0,1819.0,2735.0,368.0,1161.0,0.0,2dedf6242eef32c2a8ca5f9977e5a2c49db34c4c0ba41b32a677e588e9790e60
7746,2012-03-07,side,side,side_pole_load_cell_8,539,1,subject_vehicle,single_vehicle_inferred_subject,3C6TD4CT5CG134444,RAM,2500,2012,4 DOOR PICKUP,V8 INLINE FRONT,5.7,AUTOMATIC - REAR WHEEL DRIVE,32.54,2892.0,2714.0,6042.0,2005.0,3803.0,686.0,1812.0,0.0,b4f49ed11f7b7d5431604a8416c6903692da2af54cf37520c534e35224b6e536
7748,2012-03-08,side,side,side_pole_load_cell_8,540,1,subject_vehicle,single_vehicle_inferred_subject,2T1BU4EE4CC766591,TOYOTA,COROLLA,2012,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.8,AUTOMATIC - FRONT WHEEL DRIVE,32.0,1323.0,1253.0,4520.0,1760.0,2600.0,347.0,1006.0,75.0,005f86982730f515c6a62b55eb7b0c7909425b83c6ecf66294984db46f702154
7754,2012-03-14,side,side,side_pole_load_cell_8,556,1,subject_vehicle,single_vehicle_inferred_subject,KNADM4A37C6047384,KIA,RIO,2012,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,32.3,1291.0,1166.0,4364.0,1709.0,2570.0,345.0,1086.0,0.0,f0cf1a26b600526c39fb97c96692e6cd5dd48331a2df68f6a77084aa9dc9cd31
7756,2012-03-19,side,side,side_pole_load_cell_8,562,1,subject_vehicle,single_vehicle_inferred_subject,JTEZU5JR0C5035405,TOYOTA,4RUNNER,2012,UTILITY VEHICLE,V8 INLINE FRONT,4.0,AUTOMATIC - REAR WHEEL DRIVE,32.64,2145.0,2058.0,4786.0,1835.0,2793.0,500.0,1417.0,0.0,437a8e20e95da512892e74c4d034fb9ad784a5c89458e4d1b3037a0cbcfcbbe2
7854,2012-05-01,side,side,side_pole_load_cell_8,616,1,subject_vehicle,single_vehicle_inferred_subject,1G11D5RR4DF101674,CHEVROLET,MALIBU ECO EASSIST,2013,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.2,1741.0,1626.0,4890.0,1820.0,2740.0,368.0,1173.0,0.0,b66d28e77836afd29579b46bc68bb20d4bd844f95845a979838bd9021236375d
7859,2012-05-10,side,side,side_pole_load_cell_8,631,1,subject_vehicle,single_vehicle_inferred_subject,WBA3A5C58CF258473,BMW,328 I,2012,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - REAR WHEEL DRIVE,31.91,1632.0,1520.0,4553.0,1807.0,2813.0,427.0,1451.0,0.0,3e94ab1e1591b14e7d411022f09bf3cc75f8c9d008eba44f42af08b1009f7113
7870,2012-05-22,side,side,side_pole_load_cell_8,646,1,subject_vehicle,single_vehicle_inferred_subject,JA3215H17CU016563,MITSUBISHI,IMiEV,2012,FIVE DOOR HATCHBACK,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,32.2,1246.0,1171.0,3649.0,1585.0,2552.0,316.0,1365.0,0.0,17a7997e278a0bf4aa251a0713029c3876ee11c8d362526d77640a5d241cde45
7875,2012-06-14,side,side,side_pole_load_cell_8,665,1,subject_vehicle,single_vehicle_inferred_subject,2T2ZK1BA3DC087297,LEXUS,RX 350,2013,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.63,2008.0,1913.0,4696.0,1882.0,2741.0,499.0,1193.0,0.0,1bd189cf9c735a4be24d7fc4f519138c9acdc166c28402e65bd71b9f4f606f93
7878,2012-06-20,side,side,side_pole_load_cell_8,669,1,subject_vehicle,single_vehicle_inferred_subject,JTDKN3DP1C3006105,TOYOTA,PRIUS PLUG-IN,2012,FIVE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,1.8,AUTOMATIC - FRONT WHEEL DRIVE,32.12,1519.0,1442.0,4440.0,1746.0,2700.0,356.0,1146.0,0.0,2e8a65f5064fdf6b20bfb21f0db96a226a1e1713ecf7c9eb3b18411d03eb572a
7932,2012-07-06,side,side,side_pole_load_cell_8,685,1,subject_vehicle,single_vehicle_inferred_subject,JM3KE2BE8D0120222,MAZDA,CX-5,2013,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.25,1547.0,1457.0,4545.0,1840.0,2698.0,381.0,1161.0,0.0,ca58488c84e80516b4876b90c58c3ad7a4d7845ec466a8149ef9e934294f2fce
7935,2012-07-16,side,side,side_pole_load_cell_8,695,1,subject_vehicle,single_vehicle_inferred_subject,1FMCU0F73DUA20310,FORD,ESCAPE,2013,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.54,1667.0,1589.0,4493.0,1797.0,2691.0,446.0,1129.0,0.0,57d1f91b152ebd62c61af54470327f0f778fd16eccaa683fc6c8fe07834197b6
7943,2012-07-25,side,side,side_pole_load_cell_8,700,1,subject_vehicle,single_vehicle_inferred_subject,1GC1CXEG1CF178947,CHEVROLET,SILVERADO2500,2012,4 DOOR PICKUP,V8 INLINE FRONT,6.0,AUTOMATIC - REAR WHEEL DRIVE,32.11,3087.0,2906.0,6101.0,2004.0,3910.0,447.0,1828.0,0.0,e669fee35d5f5a60fcd968df9bc2b156b18d5de7a4f7b0618ff7819af5df236b
7946,2012-08-02,side,side,side_pole_load_cell_8,706,1,subject_vehicle,single_vehicle_inferred_subject,53G1U4A41CB000045,CODA,CODA,2012,FOUR DOOR SEDAN,ELECTRIC MOTOR,0.0,NOT APPLICABLE,32.86,1748.0,1673.0,4354.0,1703.0,2618.0,312.0,1247.0,0.0,97ec6baacd09b806f98bc277bd994c40fc276f3abd5dea2cb9449246ede06942
7952,2012-08-28,side,side,side_pole_load_cell_8,727,1,subject_vehicle,single_vehicle_inferred_subject,JN1BY1AP7DM510107,INFINITI,M37,2013,FOUR DOOR SEDAN,V6 INLINE FRONT,3.7,AUTOMATIC - REAR WHEEL DRIVE,31.67,1848.0,1756.0,4937.0,1842.0,2895.0,490.0,1386.0,0.0,929238e77d2546bb05ed1f4d6d40f370f4b7b9ef35d597bbafbc32240e085476
7955,2012-08-28,side,side,side_pole_load_cell_8,728,1,subject_vehicle,single_vehicle_inferred_subject,1N4AL3AP6DC108142,NISSAN,ALTIMA,2013,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.15,1539.0,1425.0,4864.0,1817.0,2770.0,418.0,1184.0,0.0,1759e06b74aa06c6acc0b4357ceace582d9dd09bfc7c752a55e84e28093b1489
7979,2012-09-24,side,side,side_pole_load_cell_8,757,1,subject_vehicle,single_vehicle_inferred_subject,WVGCV7AX3DW006022,VOLKSWAGEN,TIGUAN,2013,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,MANUAL - FRONT WHEEL DRIVE,32.17,1721.0,1540.0,4441.0,1783.0,2601.0,383.0,1193.0,0.0,0f31cef98480edf6c5688a13bbfe2572326f74d5a29dc6094aade8ef9ad18dd7
7980,2012-09-25,side,side,side_pole_load_cell_8,761,1,subject_vehicle,single_vehicle_inferred_subject,1C3CDFCA7DD106439,DODGE,DART,2013,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.32,1586.0,1513.0,4678.0,1836.0,2704.0,348.0,1060.0,0.0,3af40959611dad5de79c2a4e5c9fcf3cc86d9568d519fac6837d6073441283cf
7982,2012-09-26,side,side,side_pole_load_cell_8,764,1,subject_vehicle,single_vehicle_inferred_subject,5UXZV4C54D0B06207,BMW,X5,2013,UTILITY VEHICLE,STRAIGHT 6 INLINE FRONT,3.0,AUTOMATIC - FOUR WHEEL DRIVE,32.57,2285.0,2107.0,4816.0,1916.0,2936.0,470.0,1541.0,0.0,1ec156f5ba8bd99bc10c4dccd14d6d734f3d75ac208ae0262141d6b5cce542a8
7987,2012-09-27,side,side,side_pole_load_cell_8,771,1,subject_vehicle,single_vehicle_inferred_subject,1GC2CXCG4DZ101819,CHEVROLET,SILVERADO2500,2013,EXTENDED CAB PICKUP,V8 INLINE FRONT,6.0,AUTOMATIC - REAR WHEEL DRIVE,32.09,2979.0,2802.0,5830.0,2034.0,3660.0,546.0,1708.0,75.0,a18173672f136bed5032031d92a066b3b9b6936395f76bc2088e0ea6a61c33fd
7988,2012-10-01,side,side,side_pole_load_cell_8,773,1,subject_vehicle,single_vehicle_inferred_subject,2G61P5S31D9121056,CADILLAC,XTS,2013,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.6,AUTOMATIC - FRONT WHEEL DRIVE,32.2,1979.0,1853.0,5133.0,1828.0,2834.0,390.0,1245.0,0.0,88922c7fc41808c3d364ac2e14d9e26e3ec0959cbb50d7da869f98c41fd6986a
7996,2012-10-05,side,side,side_pole_load_cell_8,785,1,subject_vehicle,single_vehicle_inferred_subject,1G4PP5SK6D4112575,BUICK,VERANO,2013,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.06,1653.0,1549.0,4670.0,1790.0,2690.0,337.0,1061.0,75.0,c747fb80a82dcc1908ec858d3eb801b1e7c343850acd0752681584a39fe11ea7
7997,2012-10-09,side,side,side_pole_load_cell_8,787,1,subject_vehicle,single_vehicle_inferred_subject,5XYZU3LB3DG001850,HYUNDAI,SANTA FE SPORT,2013,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.12,1761.0,1635.0,4692.0,1880.0,2700.0,378.0,1222.0,0.0,747f7f2ee9cf6c9d4c2a6a5ebbd7a918161e8159450e376c7b7cd1df25a68d13
7999,2012-10-09,side,side,side_pole_load_cell_8,790,1,subject_vehicle,single_vehicle_inferred_subject,1FADP3E2XDL133559,FORD,FOCUS,2013,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,MANUAL - FRONT WHEEL DRIVE,32.18,1401.0,1327.0,4534.0,1783.0,2647.0,362.0,1108.0,0.0,160fbb20ffa8834338d10d638d8fe5f8d1bc5639e2d89cb4f6b80e524b165104
8028,2012-10-18,side,side,side_pole_load_cell_8,809,1,subject_vehicle,single_vehicle_inferred_subject,1C4NJPBB7DD116658,JEEP,PATRIOT,2013,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.2,1570.0,1447.0,4415.0,1780.0,2640.0,373.0,1092.0,75.0,dda8e3ad895fa4c12a00c18b651a1d6888de4caa516061b91e4a8b8725aeb2b8
8029,2012-10-18,side,side,side_pole_load_cell_8,810,1,subject_vehicle,single_vehicle_inferred_subject,19VDE1F51DE003992,ACURA,ILX,2013,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.21,1435.0,1344.0,4558.0,1786.0,2674.0,379.0,1077.0,0.0,8b0a9a6eadc31699d71a50d32784ae34162f5e736504dc92344a0ad27eb75696
8032,2012-10-22,side,side,side_pole_load_cell_8,816,1,subject_vehicle,single_vehicle_inferred_subject,1HGCR2F7XDA000222,HONDA,ACCORD,2013,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.32,1607.0,1522.0,4832.0,1843.0,2780.0,413.0,1129.0,0.0,2a22f3a77d32ea16f484c86a28947c11c547d80e2507a7504919078c1c690835
8034,2012-10-23,side,side,side_pole_load_cell_8,820,1,subject_vehicle,single_vehicle_inferred_subject,1C4NJCBAXDD100356,JEEP,COMPASS,2013,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.05,1556.0,1437.0,4450.0,1810.0,2630.0,375.0,1055.0,75.0,6e5687bca6cbb494bf4c5ecbb5b376d4ce74ded2c42cc6317fc2abc54c233c14
8037,2012-10-25,side,side,side_pole_load_cell_8,828,1,subject_vehicle,single_vehicle_inferred_subject,JTHBK1GG8D2009565,LEXUS,ES 350,2013,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.18,1731.0,1619.0,4891.0,1796.0,2808.0,406.0,1134.0,0.0,a4224d76bc02b4ac9d4216c4ef96fdcc3e0062bc16572c3624b55d0b49aaa78a
8040,2012-10-29,side,side,side_pole_load_cell_8,835,1,subject_vehicle,single_vehicle_inferred_subject,4S4BRBCC3D1216890,SUBARU,OUTBACK,2013,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.5,MANUAL - FOUR WHEEL DRIVE,32.5,1658.0,1554.0,4799.0,1780.0,2742.0,406.0,1296.0,0.0,28a5c06bc962fc581d08e007bf42638d221b9a30ec932d3f5b6d702daa6f8133
8046,2012-11-08,side,side,side_pole_load_cell_8,849,1,subject_vehicle,single_vehicle_inferred_subject,1G6AA5RA0D0116043,CADILLAC,ATS,2013,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - REAR WHEEL DRIVE,31.75,1613.0,1517.0,4583.0,1747.0,2779.0,400.0,1397.0,0.0,f9a3d051aa088584f167ee5c0de1987a6a4c77cc7aa074ee5559c9a8f9fff174
8050,2012-11-06,side,side,side_pole_load_cell_8,846,1,subject_vehicle,single_vehicle_inferred_subject,5TFTX4CN5DX022614,TOYOTA,TACOMA,2013,EXTENDED CAB PICKUP,4 CYLINDER INLINE FRONT,2.7,AUTOMATIC - FOUR WHEEL DRIVE,32.37,1818.0,1646.0,5286.0,1811.0,3231.0,438.0,1609.0,0.0,86ecd2559ba3404e59b90242c46dd932ef6ee396d3570a7330b567efe7d46a48
8052,2012-11-09,side,side,side_pole_load_cell_8,854,1,subject_vehicle,single_vehicle_inferred_subject,2C3CDYAG8DH536244,DODGE,CHALLENGER,2013,TWO DOOR COUPE,V6 INLINE FRONT,3.6,AUTOMATIC - REAR WHEEL DRIVE,32.17,1869.0,1772.0,5024.0,1918.0,2955.0,427.0,1472.0,0.0,6408852072fae952851498e6b56185458fb83fc1a99215698af7d632bda3bbc5
8056,2012-11-15,side,side,side_pole_load_cell_8,860,1,subject_vehicle,single_vehicle_inferred_subject,5N1AL0MN2DC322897,INFINITI,JX,2013,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.14,2053.0,1963.0,4990.0,1945.0,2901.0,449.0,1334.0,0.0,85aa1d519222b5a9238b10f3d8fdbe758549a4076b68eb39a6b483119b433d93
8060,2012-11-14,side,side,side_pole_load_cell_8,857,1,subject_vehicle,single_vehicle_inferred_subject,JTHBF5C24D5185209,LEXUS,IS250,2013,FOUR DOOR SEDAN,V6 INLINE FRONT,2.5,AUTOMATIC - REAR WHEEL DRIVE,31.74,1664.0,1588.0,4263.0,1761.0,2727.0,506.0,1335.0,0.0,4de72849c555a51a51356427020160e97d4b9c488e15adf77658aa14374c3ec7
8067,2012-02-16,side,side,side_pole_load_cell_8,504,1,subject_vehicle,single_vehicle_inferred_subject,1C6RR6KTXDS513572,RAM,1500 CREW,2013,4 DOOR PICKUP,V8 INLINE FRONT,4.7,AUTOMATIC - REAR WHEEL DRIVE,31.99,2569.0,2396.0,5824.0,2017.0,3570.0,599.0,1682.0,0.0,123b56dba5840aa6a54a8509a6e280a89563bded3024854a8485f158d4c3bc55
8070,2012-12-05,side,side,side_pole_load_cell_8,892,1,subject_vehicle,single_vehicle_inferred_subject,1FADP5AU4DL506260,FORD,CMAX HYBRID,2013,FIVE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.07,1729.0,1649.0,4418.0,1772.0,2650.0,364.0,1179.0,0.0,661c6cea9212b28104742d2a1e82dda63d7077d9618519f6c3c045cc8cf0ac11
8073,2012-12-11,side,side,side_pole_load_cell_8,905,1,subject_vehicle,single_vehicle_inferred_subject,3FA6P0LU5DR160617,FORD,FUSION HYBRID,2013,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.01,1770.0,1680.0,4884.0,1834.0,2840.0,396.0,1236.0,0.0,7213830d1d72d13ce5d49dce121f6738ba6faee5862db40c936ab5774f97e96c
8075,2012-12-12,side,side,side_pole_load_cell_8,911,1,subject_vehicle,single_vehicle_inferred_subject,WDDGF4HB2DR254472,MERCEDES,C-CLASS,2013,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,1.8,AUTOMATIC - REAR WHEEL DRIVE,31.56,1645.0,1561.0,4577.0,1777.0,2762.0,408.0,1321.0,0.0,fc18938f5f5a1d06a625c55bbcd207c1fcd0313d095836a70324a44f9de1d5d9
8076,2012-12-13,side,side,side_pole_load_cell_8,920,1,subject_vehicle,single_vehicle_inferred_subject,1C6RR6FTXDS513338,RAM,1500 QUAD,2013,EXTENDED CAB PICKUP,V8 INLINE FRONT,5.7,AUTOMATIC - REAR WHEEL DRIVE,31.93,2517.0,2324.0,5819.0,2017.0,3570.0,603.0,1653.0,0.0,b04941420e7beb3b49a891f8a6d05923da427cace62d80b3bc23686f74318d57
8083,2012-12-20,side,side,side_pole_load_cell_8,935,1,subject_vehicle,single_vehicle_inferred_subject,1FADP3R42DL126035,FORD,FOCUS BEV,2013,FIVE DOOR HATCHBACK,ELECTRIC MOTOR,0.0,AUTOMATIC - FRONT WHEEL DRIVE,32.51,1721.0,1645.0,4269.0,1780.0,2649.0,456.0,1351.0,0.0,df7441e0724f7900951bd48dee5c19edf2b3ca408c03a5f9be8b7325023b4c56
