test_id,test_no,vehicle_id,impact_family,vehicle_role,damage_face,profile_axis,crush_axis,point_index,dpd_value_mm,s_local_mm,s_vehicle_mm,s_norm,lencnt_mm,damdst_mm,quality_tier,source
3043,11054,3628,side,subject_vehicle,side_unknown,X,Y,6,-1.0,1200.0,891.0,0.5,2400.0,-309.0,B_ProfilePartial,raw_json_with_canonical_fallback
3044,11055,3630,side_impactor,subject_vehicle,side_unknown,X,Y,1,11.0,-1350.0,-1800.0,-0.5,2700.0,-450.0,A_ProfileValid,raw_json_with_canonical_fallback
3044,11055,3630,side_impactor,subject_vehicle,side_unknown,X,Y,2,175.0,-810.0,-1260.0,-0.3,2700.0,-450.0,A_ProfileValid,raw_json_with_canonical_fallback
3044,11055,3630,side_impactor,subject_vehicle,side_unknown,X,Y,3,186.0,-270.0,-720.0,-0.1,2700.0,-450.0,A_ProfileValid,raw_json_with_canonical_fallback
3044,11055,3630,side_impactor,subject_vehicle,side_unknown,X,Y,4,218.0,270.0,-180.0,0.1,2700.0,-450.0,A_ProfileValid,raw_json_with_canonical_fallback
3044,11055,3630,side_impactor,subject_vehicle,side_unknown,X,Y,5,-13.0,810.0,360.0,0.3,2700.0,-450.0,A_ProfileValid,raw_json_with_canonical_fallback
3044,11055,3630,side_impactor,subject_vehicle,side_unknown,X,Y,6,-7.0,1350.0,900.0,0.5,2700.0,-450.0,A_ProfileValid,raw_json_with_canonical_fallback
3045,11056,3631,frontal_barrier,subject_vehicle,front,Y,X,1,312.0,-646.0,-1129.0,-0.5,1292.0,-483.0,A_ProfileValid,raw_json_with_canonical_fallback
3045,11056,3631,frontal_barrier,subject_vehicle,front,Y,X,2,419.0,-387.6,-870.6,-0.30000000000000004,1292.0,-483.0,A_ProfileValid,raw_json_with_canonical_fallback
3045,11056,3631,frontal_barrier,subject_vehicle,front,Y,X,3,456.0,-129.20000000000005,-612.2,-0.10000000000000003,1292.0,-483.0,A_ProfileValid,raw_json_with_canonical_fallback
3045,11056,3631,frontal_barrier,subject_vehicle,front,Y,X,4,434.0,129.20000000000005,-353.79999999999995,0.10000000000000003,1292.0,-483.0,A_ProfileValid,raw_json_with_canonical_fallback
3045,11056,3631,frontal_barrier,subject_vehicle,front,Y,X,5,379.0,387.5999999999999,-95.40000000000009,0.29999999999999993,1292.0,-483.0,A_ProfileValid,raw_json_with_canonical_fallback
3045,11056,3631,frontal_barrier,subject_vehicle,front,Y,X,6,215.0,646.0,163.0,0.5,1292.0,-483.0,A_ProfileValid,raw_json_with_canonical_fallback
3015,11062,3593,side,subject_vehicle,side_unknown,X,Y,1,39.0,-1275.0,-1359.0,-0.5,2550.0,-84.0,B_ProfilePartial,raw_json_with_canonical_fallback
3015,11062,3593,side,subject_vehicle,side_unknown,X,Y,2,183.0,-765.0,-849.0,-0.3,2550.0,-84.0,B_ProfilePartial,raw_json_with_canonical_fallback
3015,11062,3593,side,subject_vehicle,side_unknown,X,Y,3,418.0,-255.0,-339.0,-0.1,2550.0,-84.0,B_ProfilePartial,raw_json_with_canonical_fallback
3015,11062,3593,side,subject_vehicle,side_unknown,X,Y,4,246.0,255.0,171.0,0.1,2550.0,-84.0,B_ProfilePartial,raw_json_with_canonical_fallback
3015,11062,3593,side,subject_vehicle,side_unknown,X,Y,5,84.0,765.0,681.0,0.3,2550.0,-84.0,B_ProfilePartial,raw_json_with_canonical_fallback
3015,11062,3593,side,subject_vehicle,side_unknown,X,Y,6,-3.0,1275.0,1191.0,0.5,2550.0,-84.0,B_ProfilePartial,raw_json_with_canonical_fallback
3046,11063,3632,side,subject_vehicle,side_unknown,X,Y,1,2.0,-1200.0,-1365.0,-0.5,2400.0,-165.0,B_ProfilePartial,raw_json_with_canonical_fallback
3046,11063,3632,side,subject_vehicle,side_unknown,X,Y,2,128.0,-720.0,-885.0,-0.3,2400.0,-165.0,B_ProfilePartial,raw_json_with_canonical_fallback
3046,11063,3632,side,subject_vehicle,side_unknown,X,Y,3,330.0,-240.0,-405.0,-0.1,2400.0,-165.0,B_ProfilePartial,raw_json_with_canonical_fallback
3046,11063,3632,side,subject_vehicle,side_unknown,X,Y,4,108.0,240.0,75.0,0.1,2400.0,-165.0,B_ProfilePartial,raw_json_with_canonical_fallback
3046,11063,3632,side,subject_vehicle,side_unknown,X,Y,5,30.0,720.0,555.0,0.3,2400.0,-165.0,B_ProfilePartial,raw_json_with_canonical_fallback
3046,11063,3632,side,subject_vehicle,side_unknown,X,Y,6,-36.0,1200.0,1035.0,0.5,2400.0,-165.0,B_ProfilePartial,raw_json_with_canonical_fallback
3047,11064,3633,frontal_barrier,subject_vehicle,front,Y,X,1,388.0,-718.0,-1478.0,-0.5,1436.0,-760.0,A_ProfileValid,raw_json_with_canonical_fallback
3047,11064,3633,frontal_barrier,subject_vehicle,front,Y,X,2,530.0,-430.8,-1190.8,-0.3,1436.0,-760.0,A_ProfileValid,raw_json_with_canonical_fallback
3047,11064,3633,frontal_barrier,subject_vehicle,front,Y,X,3,583.0,-143.60000000000002,-903.6,-0.10000000000000002,1436.0,-760.0,A_ProfileValid,raw_json_with_canonical_fallback
3047,11064,3633,frontal_barrier,subject_vehicle,front,Y,X,4,580.0,143.60000000000002,-616.4,0.10000000000000002,1436.0,-760.0,A_ProfileValid,raw_json_with_canonical_fallback
3047,11064,3633,frontal_barrier,subject_vehicle,front,Y,X,5,533.0,430.79999999999995,-329.20000000000005,0.3,1436.0,-760.0,A_ProfileValid,raw_json_with_canonical_fallback
3047,11064,3633,frontal_barrier,subject_vehicle,front,Y,X,6,341.0,718.0,-42.0,0.5,1436.0,-760.0,A_ProfileValid,raw_json_with_canonical_fallback
3050,11065,3637,side_impactor,subject_vehicle,side_unknown,X,Y,1,-5.0,-1650.0,-2003.0,-0.5,3300.0,-353.0,A_ProfileValid,raw_json_with_canonical_fallback
3050,11065,3637,side_impactor,subject_vehicle,side_unknown,X,Y,2,96.0,-990.0,-1343.0,-0.3,3300.0,-353.0,A_ProfileValid,raw_json_with_canonical_fallback
3050,11065,3637,side_impactor,subject_vehicle,side_unknown,X,Y,3,126.0,-330.0,-683.0,-0.1,3300.0,-353.0,A_ProfileValid,raw_json_with_canonical_fallback
3050,11065,3637,side_impactor,subject_vehicle,side_unknown,X,Y,4,139.0,330.0,-23.0,0.1,3300.0,-353.0,A_ProfileValid,raw_json_with_canonical_fallback
3050,11065,3637,side_impactor,subject_vehicle,side_unknown,X,Y,5,9.0,990.0,637.0,0.3,3300.0,-353.0,A_ProfileValid,raw_json_with_canonical_fallback
3050,11065,3637,side_impactor,subject_vehicle,side_unknown,X,Y,6,-1.0,1650.0,1297.0,0.5,3300.0,-353.0,A_ProfileValid,raw_json_with_canonical_fallback
3066,11066,3655,frontal_barrier,subject_vehicle,front,Y,X,1,331.0,-716.5,-716.5,-0.5,1433.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3066,11066,3655,frontal_barrier,subject_vehicle,front,Y,X,2,451.0,-429.9,-429.9,-0.3,1433.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3066,11066,3655,frontal_barrier,subject_vehicle,front,Y,X,3,485.0,-143.29999999999995,-143.29999999999995,-0.09999999999999996,1433.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3066,11066,3655,frontal_barrier,subject_vehicle,front,Y,X,4,491.0,143.29999999999995,143.29999999999995,0.09999999999999996,1433.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3066,11066,3655,frontal_barrier,subject_vehicle,front,Y,X,5,448.0,429.9000000000001,429.9000000000001,0.30000000000000004,1433.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3066,11066,3655,frontal_barrier,subject_vehicle,front,Y,X,6,323.0,716.5,716.5,0.5,1433.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3067,11067,3656,side,subject_vehicle,side_unknown,X,Y,1,-51.0,-1275.0,-1168.0,-0.5,2550.0,107.0,B_ProfilePartial,raw_json_with_canonical_fallback
3067,11067,3656,side,subject_vehicle,side_unknown,X,Y,2,25.0,-765.0,-658.0,-0.3,2550.0,107.0,B_ProfilePartial,raw_json_with_canonical_fallback
3067,11067,3656,side,subject_vehicle,side_unknown,X,Y,3,338.0,-255.0,-148.0,-0.1,2550.0,107.0,B_ProfilePartial,raw_json_with_canonical_fallback
3067,11067,3656,side,subject_vehicle,side_unknown,X,Y,4,105.0,255.0,362.0,0.1,2550.0,107.0,B_ProfilePartial,raw_json_with_canonical_fallback
3067,11067,3656,side,subject_vehicle,side_unknown,X,Y,5,38.0,765.0,872.0,0.3,2550.0,107.0,B_ProfilePartial,raw_json_with_canonical_fallback
3067,11067,3656,side,subject_vehicle,side_unknown,X,Y,6,8.0,1275.0,1382.0,0.5,2550.0,107.0,B_ProfilePartial,raw_json_with_canonical_fallback
3070,11068,3660,side_impactor,subject_vehicle,side_unknown,X,Y,1,17.0,-1275.0,-1652.0,-0.5,2550.0,-377.0,A_ProfileValid,raw_json_with_canonical_fallback
3070,11068,3660,side_impactor,subject_vehicle,side_unknown,X,Y,2,100.0,-765.0,-1142.0,-0.3,2550.0,-377.0,A_ProfileValid,raw_json_with_canonical_fallback
3070,11068,3660,side_impactor,subject_vehicle,side_unknown,X,Y,3,226.0,-255.0,-632.0,-0.1,2550.0,-377.0,A_ProfileValid,raw_json_with_canonical_fallback
3070,11068,3660,side_impactor,subject_vehicle,side_unknown,X,Y,4,133.0,255.0,-122.0,0.1,2550.0,-377.0,A_ProfileValid,raw_json_with_canonical_fallback
3070,11068,3660,side_impactor,subject_vehicle,side_unknown,X,Y,5,157.0,765.0,388.0,0.3,2550.0,-377.0,A_ProfileValid,raw_json_with_canonical_fallback
3070,11068,3660,side_impactor,subject_vehicle,side_unknown,X,Y,6,2.0,1275.0,898.0,0.5,2550.0,-377.0,A_ProfileValid,raw_json_with_canonical_fallback
3075,11069,3665,side,subject_vehicle,side_unknown,X,Y,1,10.0,-1275.0,-1240.0,-0.5,2550.0,35.0,A_ProfileValid,raw_json_with_canonical_fallback
3075,11069,3665,side,subject_vehicle,side_unknown,X,Y,2,14.0,-765.0,-730.0,-0.3,2550.0,35.0,A_ProfileValid,raw_json_with_canonical_fallback
3075,11069,3665,side,subject_vehicle,side_unknown,X,Y,3,68.0,-255.0,-220.0,-0.1,2550.0,35.0,A_ProfileValid,raw_json_with_canonical_fallback
3075,11069,3665,side,subject_vehicle,side_unknown,X,Y,4,195.0,255.0,290.0,0.1,2550.0,35.0,A_ProfileValid,raw_json_with_canonical_fallback
3075,11069,3665,side,subject_vehicle,side_unknown,X,Y,5,216.0,765.0,800.0,0.3,2550.0,35.0,A_ProfileValid,raw_json_with_canonical_fallback
3075,11069,3665,side,subject_vehicle,side_unknown,X,Y,6,6.0,1275.0,1310.0,0.5,2550.0,35.0,A_ProfileValid,raw_json_with_canonical_fallback
3076,11071,3667,side_impactor,subject_vehicle,side_unknown,X,Y,1,-10.0,-1425.0,-1823.0,-0.5,2850.0,-398.0,A_ProfileValid,raw_json_with_canonical_fallback
3076,11071,3667,side_impactor,subject_vehicle,side_unknown,X,Y,2,222.0,-855.0,-1253.0,-0.3,2850.0,-398.0,A_ProfileValid,raw_json_with_canonical_fallback
3076,11071,3667,side_impactor,subject_vehicle,side_unknown,X,Y,3,208.0,-285.0,-683.0,-0.1,2850.0,-398.0,A_ProfileValid,raw_json_with_canonical_fallback
3076,11071,3667,side_impactor,subject_vehicle,side_unknown,X,Y,4,236.0,285.0,-113.0,0.1,2850.0,-398.0,A_ProfileValid,raw_json_with_canonical_fallback
3076,11071,3667,side_impactor,subject_vehicle,side_unknown,X,Y,5,1.0,855.0,457.0,0.3,2850.0,-398.0,A_ProfileValid,raw_json_with_canonical_fallback
3076,11071,3667,side_impactor,subject_vehicle,side_unknown,X,Y,6,-1.0,1425.0,1027.0,0.5,2850.0,-398.0,A_ProfileValid,raw_json_with_canonical_fallback
3083,11072,3674,side,subject_vehicle,side_unknown,X,Y,1,-45.0,-1275.0,-1345.0,-0.5,2550.0,-70.0,B_ProfilePartial,raw_json_with_canonical_fallback
3083,11072,3674,side,subject_vehicle,side_unknown,X,Y,2,23.0,-765.0,-835.0,-0.3,2550.0,-70.0,B_ProfilePartial,raw_json_with_canonical_fallback
3083,11072,3674,side,subject_vehicle,side_unknown,X,Y,3,282.0,-255.0,-325.0,-0.1,2550.0,-70.0,B_ProfilePartial,raw_json_with_canonical_fallback
3083,11072,3674,side,subject_vehicle,side_unknown,X,Y,4,99.0,255.0,185.0,0.1,2550.0,-70.0,B_ProfilePartial,raw_json_with_canonical_fallback
3083,11072,3674,side,subject_vehicle,side_unknown,X,Y,5,15.0,765.0,695.0,0.3,2550.0,-70.0,B_ProfilePartial,raw_json_with_canonical_fallback
3083,11072,3674,side,subject_vehicle,side_unknown,X,Y,6,3.0,1275.0,1205.0,0.5,2550.0,-70.0,B_ProfilePartial,raw_json_with_canonical_fallback
3087,11074,3680,side_impactor,subject_vehicle,side_unknown,X,Y,1,7.0,-1500.0,-1767.0,-0.5,3000.0,-267.0,A_ProfileValid,raw_json_with_canonical_fallback
3087,11074,3680,side_impactor,subject_vehicle,side_unknown,X,Y,2,88.0,-900.0,-1167.0,-0.3,3000.0,-267.0,A_ProfileValid,raw_json_with_canonical_fallback
3087,11074,3680,side_impactor,subject_vehicle,side_unknown,X,Y,3,167.0,-300.0,-567.0,-0.1,3000.0,-267.0,A_ProfileValid,raw_json_with_canonical_fallback
3087,11074,3680,side_impactor,subject_vehicle,side_unknown,X,Y,4,236.0,300.0,33.0,0.1,3000.0,-267.0,A_ProfileValid,raw_json_with_canonical_fallback
3087,11074,3680,side_impactor,subject_vehicle,side_unknown,X,Y,5,113.0,900.0,633.0,0.3,3000.0,-267.0,A_ProfileValid,raw_json_with_canonical_fallback
3087,11074,3680,side_impactor,subject_vehicle,side_unknown,X,Y,6,10.0,1500.0,1233.0,0.5,3000.0,-267.0,A_ProfileValid,raw_json_with_canonical_fallback
3092,11075,3685,frontal_barrier,subject_vehicle,front,Y,X,1,336.0,-779.5,-1493.5,-0.5,1559.0,-714.0,A_ProfileValid,raw_json_with_canonical_fallback
3092,11075,3685,frontal_barrier,subject_vehicle,front,Y,X,2,654.0,-467.7,-1181.7,-0.3,1559.0,-714.0,A_ProfileValid,raw_json_with_canonical_fallback
3092,11075,3685,frontal_barrier,subject_vehicle,front,Y,X,3,577.0,-155.89999999999998,-869.9,-0.09999999999999999,1559.0,-714.0,A_ProfileValid,raw_json_with_canonical_fallback
3092,11075,3685,frontal_barrier,subject_vehicle,front,Y,X,4,584.0,155.89999999999998,-558.1,0.09999999999999999,1559.0,-714.0,A_ProfileValid,raw_json_with_canonical_fallback
3092,11075,3685,frontal_barrier,subject_vehicle,front,Y,X,5,529.0,467.70000000000005,-246.29999999999995,0.30000000000000004,1559.0,-714.0,A_ProfileValid,raw_json_with_canonical_fallback
3092,11075,3685,frontal_barrier,subject_vehicle,front,Y,X,6,267.0,779.5,65.5,0.5,1559.0,-714.0,A_ProfileValid,raw_json_with_canonical_fallback
3093,11076,3686,side,subject_vehicle,side_unknown,X,Y,1,-52.0,-1425.0,-1106.0,-0.5,2850.0,319.0,B_ProfilePartial,raw_json_with_canonical_fallback
3093,11076,3686,side,subject_vehicle,side_unknown,X,Y,2,21.0,-855.0,-536.0,-0.3,2850.0,319.0,B_ProfilePartial,raw_json_with_canonical_fallback
3093,11076,3686,side,subject_vehicle,side_unknown,X,Y,3,251.0,-285.0,34.0,-0.1,2850.0,319.0,B_ProfilePartial,raw_json_with_canonical_fallback
3093,11076,3686,side,subject_vehicle,side_unknown,X,Y,4,234.0,285.0,604.0,0.1,2850.0,319.0,B_ProfilePartial,raw_json_with_canonical_fallback
3093,11076,3686,side,subject_vehicle,side_unknown,X,Y,5,78.0,855.0,1174.0,0.3,2850.0,319.0,B_ProfilePartial,raw_json_with_canonical_fallback
3093,11076,3686,side,subject_vehicle,side_unknown,X,Y,6,-124.0,1425.0,1744.0,0.5,2850.0,319.0,B_ProfilePartial,raw_json_with_canonical_fallback
3096,11078,3689,side,subject_vehicle,side_unknown,X,Y,1,96.0,-562.5,-386.5,-0.5,1125.0,176.0,A_ProfileValid,raw_json_with_canonical_fallback
3096,11078,3689,side,subject_vehicle,side_unknown,X,Y,2,242.0,-337.5,-161.5,-0.3,1125.0,176.0,A_ProfileValid,raw_json_with_canonical_fallback
3096,11078,3689,side,subject_vehicle,side_unknown,X,Y,3,327.0,-112.5,63.5,-0.1,1125.0,176.0,A_ProfileValid,raw_json_with_canonical_fallback
3096,11078,3689,side,subject_vehicle,side_unknown,X,Y,4,187.0,112.5,288.5,0.1,1125.0,176.0,A_ProfileValid,raw_json_with_canonical_fallback
3096,11078,3689,side,subject_vehicle,side_unknown,X,Y,5,54.0,337.5,513.5,0.3,1125.0,176.0,A_ProfileValid,raw_json_with_canonical_fallback
3096,11078,3689,side,subject_vehicle,side_unknown,X,Y,6,5.0,562.5,738.5,0.5,1125.0,176.0,A_ProfileValid,raw_json_with_canonical_fallback
3099,11079,3692,frontal_barrier,subject_vehicle,front,Y,X,1,476.0,-561.0,-561.0,-0.5,1122.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3099,11079,3692,frontal_barrier,subject_vehicle,front,Y,X,2,489.0,-336.6,-336.6,-0.30000000000000004,1122.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3099,11079,3692,frontal_barrier,subject_vehicle,front,Y,X,3,466.0,-112.19999999999999,-112.19999999999999,-0.09999999999999999,1122.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3099,11079,3692,frontal_barrier,subject_vehicle,front,Y,X,4,461.0,112.20000000000005,112.20000000000005,0.10000000000000005,1122.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3099,11079,3692,frontal_barrier,subject_vehicle,front,Y,X,5,466.0,336.6,336.6,0.30000000000000004,1122.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3099,11079,3692,frontal_barrier,subject_vehicle,front,Y,X,6,443.0,561.0,561.0,0.5,1122.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3103,11080,3697,side_impactor,subject_vehicle,side_unknown,X,Y,1,82.0,-915.0,-1137.0,-0.5,1830.0,-222.0,A_ProfileValid,raw_json_with_canonical_fallback
3103,11080,3697,side_impactor,subject_vehicle,side_unknown,X,Y,2,159.0,-549.0,-771.0,-0.3,1830.0,-222.0,A_ProfileValid,raw_json_with_canonical_fallback
3103,11080,3697,side_impactor,subject_vehicle,side_unknown,X,Y,3,149.0,-183.0,-405.0,-0.1,1830.0,-222.0,A_ProfileValid,raw_json_with_canonical_fallback
3103,11080,3697,side_impactor,subject_vehicle,side_unknown,X,Y,4,154.0,183.0,-39.0,0.1,1830.0,-222.0,A_ProfileValid,raw_json_with_canonical_fallback
3103,11080,3697,side_impactor,subject_vehicle,side_unknown,X,Y,5,146.0,549.0,327.0,0.3,1830.0,-222.0,A_ProfileValid,raw_json_with_canonical_fallback
3103,11080,3697,side_impactor,subject_vehicle,side_unknown,X,Y,6,32.0,915.0,693.0,0.5,1830.0,-222.0,A_ProfileValid,raw_json_with_canonical_fallback
3106,11081,3700,frontal_barrier,subject_vehicle,front,Y,X,1,375.0,-660.0,-660.0,-0.5,1320.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3106,11081,3700,frontal_barrier,subject_vehicle,front,Y,X,2,486.0,-396.0,-396.0,-0.3,1320.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3106,11081,3700,frontal_barrier,subject_vehicle,front,Y,X,3,505.0,-132.0,-132.0,-0.1,1320.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3106,11081,3700,frontal_barrier,subject_vehicle,front,Y,X,4,480.0,132.0,132.0,0.1,1320.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3106,11081,3700,frontal_barrier,subject_vehicle,front,Y,X,5,449.0,396.0,396.0,0.3,1320.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3106,11081,3700,frontal_barrier,subject_vehicle,front,Y,X,6,362.0,660.0,660.0,0.5,1320.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3108,11082,3702,side,subject_vehicle,side_unknown,X,Y,1,104.0,-612.5,-309.5,-0.5,1225.0,303.0,A_ProfileValid,raw_json_with_canonical_fallback
3108,11082,3702,side,subject_vehicle,side_unknown,X,Y,2,250.0,-367.5,-64.5,-0.3,1225.0,303.0,A_ProfileValid,raw_json_with_canonical_fallback
3108,11082,3702,side,subject_vehicle,side_unknown,X,Y,3,306.0,-122.5,180.5,-0.1,1225.0,303.0,A_ProfileValid,raw_json_with_canonical_fallback
3108,11082,3702,side,subject_vehicle,side_unknown,X,Y,4,167.0,122.5,425.5,0.1,1225.0,303.0,A_ProfileValid,raw_json_with_canonical_fallback
3108,11082,3702,side,subject_vehicle,side_unknown,X,Y,5,82.0,367.5,670.5,0.3,1225.0,303.0,A_ProfileValid,raw_json_with_canonical_fallback
3108,11082,3702,side,subject_vehicle,side_unknown,X,Y,6,37.0,612.5,915.5,0.5,1225.0,303.0,A_ProfileValid,raw_json_with_canonical_fallback
3151,11095,3752,frontal_barrier,subject_vehicle,front,Y,X,1,145.0,-742.5,-742.5,-0.5,1485.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3151,11095,3752,frontal_barrier,subject_vehicle,front,Y,X,2,375.0,-445.5,-445.5,-0.3,1485.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3151,11095,3752,frontal_barrier,subject_vehicle,front,Y,X,3,410.0,-148.5,-148.5,-0.1,1485.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3151,11095,3752,frontal_barrier,subject_vehicle,front,Y,X,4,435.0,148.5,148.5,0.1,1485.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3151,11095,3752,frontal_barrier,subject_vehicle,front,Y,X,5,420.0,445.5,445.5,0.3,1485.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3151,11095,3752,frontal_barrier,subject_vehicle,front,Y,X,6,315.0,742.5,742.5,0.5,1485.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3154,11096,3755,frontal_barrier,subject_vehicle,front,Y,X,1,278.0,-798.0,-1375.0,-0.5,1596.0,-577.0,A_ProfileValid,raw_json_with_canonical_fallback
3154,11096,3755,frontal_barrier,subject_vehicle,front,Y,X,2,372.0,-478.8,-1055.8,-0.3,1596.0,-577.0,A_ProfileValid,raw_json_with_canonical_fallback
3154,11096,3755,frontal_barrier,subject_vehicle,front,Y,X,3,401.0,-159.60000000000002,-736.6,-0.10000000000000002,1596.0,-577.0,A_ProfileValid,raw_json_with_canonical_fallback
3154,11096,3755,frontal_barrier,subject_vehicle,front,Y,X,4,405.0,159.60000000000002,-417.4,0.10000000000000002,1596.0,-577.0,A_ProfileValid,raw_json_with_canonical_fallback
3154,11096,3755,frontal_barrier,subject_vehicle,front,Y,X,5,368.0,478.79999999999995,-98.20000000000005,0.3,1596.0,-577.0,A_ProfileValid,raw_json_with_canonical_fallback
3154,11096,3755,frontal_barrier,subject_vehicle,front,Y,X,6,233.0,798.0,221.0,0.5,1596.0,-577.0,A_ProfileValid,raw_json_with_canonical_fallback
3152,11097,3753,frontal_barrier,subject_vehicle,front,Y,X,1,605.0,-762.5,-762.5,-0.5,1525.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3152,11097,3753,frontal_barrier,subject_vehicle,front,Y,X,2,690.0,-457.5,-457.5,-0.3,1525.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3152,11097,3753,frontal_barrier,subject_vehicle,front,Y,X,3,726.0,-152.5,-152.5,-0.1,1525.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3152,11097,3753,frontal_barrier,subject_vehicle,front,Y,X,4,745.0,152.5,152.5,0.1,1525.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3152,11097,3753,frontal_barrier,subject_vehicle,front,Y,X,5,710.0,457.5,457.5,0.3,1525.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3152,11097,3753,frontal_barrier,subject_vehicle,front,Y,X,6,605.0,762.5,762.5,0.5,1525.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3110,11127,3705,side_impactor,subject_vehicle,side_unknown,X,Y,1,-5.0,-1102.5,-1201.5,-0.5,2205.0,-99.0,A_ProfileValid,raw_json_with_canonical_fallback
3110,11127,3705,side_impactor,subject_vehicle,side_unknown,X,Y,2,207.0,-661.5,-760.5,-0.3,2205.0,-99.0,A_ProfileValid,raw_json_with_canonical_fallback
3110,11127,3705,side_impactor,subject_vehicle,side_unknown,X,Y,3,160.0,-220.5,-319.5,-0.1,2205.0,-99.0,A_ProfileValid,raw_json_with_canonical_fallback
3110,11127,3705,side_impactor,subject_vehicle,side_unknown,X,Y,4,175.0,220.5,121.5,0.1,2205.0,-99.0,A_ProfileValid,raw_json_with_canonical_fallback
3110,11127,3705,side_impactor,subject_vehicle,side_unknown,X,Y,5,135.0,661.5,562.5,0.3,2205.0,-99.0,A_ProfileValid,raw_json_with_canonical_fallback
3110,11127,3705,side_impactor,subject_vehicle,side_unknown,X,Y,6,53.0,1102.5,1003.5,0.5,2205.0,-99.0,A_ProfileValid,raw_json_with_canonical_fallback
3113,11128,3708,side,subject_vehicle,side_unknown,X,Y,1,93.0,-630.0,-119.0,-0.5,1260.0,511.0,A_ProfileValid,raw_json_with_canonical_fallback
3113,11128,3708,side,subject_vehicle,side_unknown,X,Y,2,285.0,-378.0,133.0,-0.3,1260.0,511.0,A_ProfileValid,raw_json_with_canonical_fallback
3113,11128,3708,side,subject_vehicle,side_unknown,X,Y,3,436.0,-126.0,385.0,-0.1,1260.0,511.0,A_ProfileValid,raw_json_with_canonical_fallback
3113,11128,3708,side,subject_vehicle,side_unknown,X,Y,4,289.0,126.0,637.0,0.1,1260.0,511.0,A_ProfileValid,raw_json_with_canonical_fallback
3113,11128,3708,side,subject_vehicle,side_unknown,X,Y,5,115.0,378.0,889.0,0.3,1260.0,511.0,A_ProfileValid,raw_json_with_canonical_fallback
3113,11128,3708,side,subject_vehicle,side_unknown,X,Y,6,9.0,630.0,1141.0,0.5,1260.0,511.0,A_ProfileValid,raw_json_with_canonical_fallback
3115,11129,3710,frontal_barrier,subject_vehicle,front,Y,X,1,423.0,-750.0,-750.0,-0.5,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3115,11129,3710,frontal_barrier,subject_vehicle,front,Y,X,2,532.0,-450.0,-450.0,-0.3,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3115,11129,3710,frontal_barrier,subject_vehicle,front,Y,X,3,559.0,-150.0,-150.0,-0.1,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3115,11129,3710,frontal_barrier,subject_vehicle,front,Y,X,4,553.0,150.0,150.0,0.1,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3115,11129,3710,frontal_barrier,subject_vehicle,front,Y,X,5,521.0,450.0,450.0,0.3,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3115,11129,3710,frontal_barrier,subject_vehicle,front,Y,X,6,419.0,750.0,750.0,0.5,1500.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
3118,11130,3714,side_impactor,subject_vehicle,side_unknown,X,Y,1,68.0,-1162.5,-1212.5,-0.5,2325.0,-50.0,A_ProfileValid,raw_json_with_canonical_fallback
3118,11130,3714,side_impactor,subject_vehicle,side_unknown,X,Y,2,204.0,-697.5,-747.5,-0.3,2325.0,-50.0,A_ProfileValid,raw_json_with_canonical_fallback
