test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_all_zero_placeholder,flag_not_subject_vehicle,flag_dpd_all_zero,flag_crhdst_missing_or_zero,flag_vdi_unusable,flag_lencnt_missing,flag_damdst_missing,flag_lencnt_out_of_range,flag_damdst_out_of_range,flag_crhdst_lt_dpdmax,flag_pdof_family_mismatch,flag_side_imppnt_mismatch,flag_axbx_all_missing,flag_axbx_no_delta,flag_rear_low_confidence,flag_dpd_negative,flag_negative_dpd_present,flag_cmean_negative,flag_not_target_family,exclusion_reason
437,7739,527,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
409,7741,493,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
443,7743,534,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
444,7745,536,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,not_subject_vehicle
450,7749,543,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,not_subject_vehicle
455,7750,549,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
457,7752,552,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
461,7753,558,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
465,7757,563,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
466,7758,564,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
433,7767,521,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
467,7768,565,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
471,7769,570,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
473,7770,572,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
468,7771,567,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
480,7774,579,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
378,7776,457,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
379,7777,458,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
382,7778,462,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
380,7779,459,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
383,7780,463,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
384,7781,464,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
396,7782,479,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
397,7783,480,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
399,7784,482,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
400,7785,483,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
401,7786,484,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
402,7787,485,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
425,7788,512,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
426,7789,513,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
421,7790,507,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
422,7791,508,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
442,7794,533,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
445,7795,538,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
448,7796,541,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
449,7797,542,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
451,7798,545,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
452,7799,546,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
453,7800,547,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
477,7801,576,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
474,7802,573,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
475,7803,574,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
476,7804,575,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
483,7807,582,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
481,7808,580,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
482,7809,581,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
484,7810,583,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
487,7811,587,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
454,7846,548,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
469,7847,568,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
470,7848,569,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
472,7849,571,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
479,7850,578,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
499,7851,602,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
499,7851,603,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
501,7852,605,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
501,7852,606,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
488,7853,588,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
512,7855,618,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
520,7858,627,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
515,7865,622,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
540,7868,649,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
553,7874,663,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
556,7877,667,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
535,7881,644,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
538,7882,647,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
539,7883,648,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
536,7884,645,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
516,7885,623,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
517,7886,624,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
518,7887,625,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
502,7888,607,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
506,7889,611,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
503,7890,608,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
504,7891,609,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
505,7892,610,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
490,7899,591,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
493,7900,594,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
494,7901,595,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
495,7902,596,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
491,7903,592,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
492,7904,593,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
116,7906,136,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
112,7907,132,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
113,7908,133,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
117,7909,137,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
114,7910,134,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
115,7911,135,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
56,7912,73,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
57,7913,74,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
58,7914,75,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
59,7915,76,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
49,7918,66,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
50,7919,67,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
51,7920,68,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
52,7921,69,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
53,7922,70,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
54,7923,71,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
46,7924,63,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
43,7925,60,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
47,7926,64,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
48,7927,65,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
44,7928,61,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
45,7929,62,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
573,7933,686,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
582,7936,696,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
496,7939,598,2,rear,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,not_subject_vehicle
497,7940,599,1,side_impactor,subject_vehicle,X_Exclude,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,insufficient_deformation_signal
497,7940,600,2,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
586,7944,701,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,not_subject_vehicle
588,7945,704,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
612,7954,731,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
599,7956,717,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
597,7957,715,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
598,7958,716,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
600,7959,718,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
603,7960,721,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
601,7961,719,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
602,7962,720,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
604,7963,722,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
605,7964,723,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
611,7967,729,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
616,7968,736,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
619,7970,741,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
637,7981,762,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
634,7984,758,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
640,7985,766,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
642,7986,769,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,not_subject_vehicle
646,7990,774,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
651,7994,780,1,side_impactor,impactor_vehicle,X_Exclude,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
658,7998,788,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
668,8002,799,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,not_subject_vehicle
248,8003,297,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
249,8004,298,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
250,8005,299,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
251,8006,300,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
252,8007,301,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
253,8008,302,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
230,8009,275,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
231,8010,276,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
232,8011,277,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
233,8012,278,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
234,8013,279,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
235,8014,280,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
254,8015,303,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
255,8016,304,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
256,8017,305,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
257,8018,306,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
258,8019,307,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
259,8020,308,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
672,8025,804,1,side_impactor,impactor_vehicle,X_Exclude,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
678,8031,811,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
684,8033,818,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
696,8039,831,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
701,8041,838,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,not_subject_vehicle
458,8044,554,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
709,8047,847,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
713,8051,852,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
715,8053,855,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
717,8054,858,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
719,8058,861,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
722,8059,865,1,side_impactor,impactor_vehicle,X_Exclude,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,not_subject_vehicle
592,8061,709,1,frontal_barrier,subject_vehicle,X_Exclude,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,insufficient_deformation_signal
661,8062,792,1,frontal_barrier,subject_vehicle,X_Exclude,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,insufficient_deformation_signal
724,8063,869,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,not_subject_vehicle
729,8065,875,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
738,8069,886,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
744,8072,894,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
756,8074,909,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
759,8078,913,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
765,8079,921,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
772,8082,931,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
777,8092,937,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
792,8101,956,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
793,8102,958,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
799,8105,966,1,side_impactor,impactor_vehicle,X_Exclude,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
