test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_dpd_negative,flag_negative_dpd_present,flag_cmean_negative,rear_family_profile_capable,rear_damage_high_confidence,rear_direction_comment,MAKE,MODEL,YEAR,BODYD,VDI,vdi_usable,PDOF,LENCNT,DAMDST,CRHDST,DPD1,DPD2,DPD3,DPD4,DPD5,DPD6,C_profile_max_mm,C_mean_mm,C_rms_mm,A_crush_2d_mm2,C_peak_ratio,asymmetry,centroid_norm,L_norm,C_mean_norm,C_max_norm,A_crush_norm,D_offset_norm,AXBX_delta_summary,front_total_length_shortening,front_structural_delta_median,front_left_right_bumper_asymmetry,rear_total_length_shortening,speed_kph,speed_source,speed_mps,KE_proxy,VEHTWT,CURBWT,VEHLEN,VEHWID,WHLBAS,VEHCG,closingSpeed,vehicleSpeed,impactAngle,offsetDistance,IMPPNT,CRBANG,CARANG,VEHOR,BMPENGD,SILENGD,APLENGD,testConfigurationKey
12,7344,17,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,KIA,OPTIMA,2011,FOUR DOOR SEDAN,09LPAN3,1,285.0,2850.0,44.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.21772853185595567,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 230.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -19.0, ""delta_2"": 0.0, ""delta_20"": 119.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 119.0, ""front_bumper_right_delta"": -19.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 138.0, ""front_left_right_bumper_asymmetry"": 138.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 230.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 230.0}",230.0,0.0,138.0,,32.5,closingSpeed,9.027777777777777,64711.612654320976,1588.0,1473.0,4845.0,1805.0,2795.0,1228.0,32.5,32.5,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
13,7345,18,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,TOYOTA,TUNDRA DOUBLE CAB,2011,4 DOOR PICKUP,09LPEW2,1,285.0,3300.0,393.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.24975272007912958,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,32.92,closingSpeed,9.144444444444444,109459.71123456789,2618.0,2441.0,5803.0,2022.0,3702.0,1692.0,32.92,32.92,270.0,0.0,393.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,VTP
16,7346,23,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,KIA,OPTIMA,2011,FOUR DOOR SEDAN,,0,297.0,3000.0,-238.0,241.0,0.0,200.0,251.0,209.0,196.0,0.0,251.0,171.2,192.40478164536347,513600.0,1.407710280373832,-0.04147196261682243,-0.007812273950406528,0.6191950464396285,0.09537604456824512,0.13426183844011141,0.05905637434566262,-0.09824561403508772,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 7.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -3.0, ""delta_2"": 0.0, ""delta_20"": 20.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 20.0, ""front_bumper_right_delta"": -3.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 23.0, ""front_left_right_bumper_asymmetry"": 23.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 7.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 7.0}",7.0,0.0,23.0,,62.3,closingSpeed,17.305555555555554,247671.8233024691,1654.0,1466.0,4845.0,1795.0,2800.0,1288.0,62.3,0.0,270.0,0.0,-9.0,0.0,0.0,0.0,UNKNOWN,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
14,7347,19,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,KIA,OPTIMA,2011,FOUR DOOR SEDAN,12FDEW6,1,0.0,1370.0,0.0,583.0,414.0,511.0,541.0,551.0,513.0,422.0,551.0,506.8,508.98172855221435,694316.0,1.1503551696921863,0.005327545382794002,0.0021565982417515147,0.7590027700831025,0.10460268317853458,0.12033023735810114,0.07939372629063289,0.0,"{""a_pillar_base_asym_delta"": -2.0, ""delta_1"": 583.0, ""delta_10"": 5.0, ""delta_11"": 6.0, ""delta_12"": 6.0, ""delta_13"": 4.0, ""delta_14"": 52.0, ""delta_15"": 51.0, ""delta_16"": -1.0, ""delta_17"": -8.0, ""delta_18"": -20.0, ""delta_19"": 422.0, ""delta_2"": 30.0, ""delta_20"": 414.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -4.0, ""delta_5"": -8.0, ""delta_6"": 11.0, ""delta_7"": 10.0, ""delta_8"": -5.0, ""delta_9"": -5.0, ""door_leading_lower_asym_delta"": -1.0, ""door_leading_upper_asym_delta"": -4.0, ""door_trailing_lower_asym_delta"": 1.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": -1.0, ""front_bumper_left_delta"": 414.0, ""front_bumper_right_delta"": 422.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 30.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 51.0, ""front_firewall_right_delta"": 52.0, ""front_left_right_asym_delta"": -8.0, ""front_left_right_bumper_asymmetry"": -8.0, ""front_structural_delta"": 52.0, ""front_structural_delta_median"": 52.0, ""front_total_length_shortening"": 583.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 583.0}",583.0,52.0,-8.0,,56.5,closingSpeed,15.694444444444445,206905.0925925926,1680.0,1476.0,4845.0,1805.0,2795.0,1278.0,56.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
17,7348,24,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,TOYOTA,COROLLA,2011,FOUR DOOR SEDAN,09LPAN3,1,285.0,3000.0,40.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.19375,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 2.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -12.0, ""delta_2"": 0.0, ""delta_20"": 87.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 87.0, ""front_bumper_right_delta"": -12.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 99.0, ""front_left_right_bumper_asymmetry"": 99.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 2.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 2.0}",2.0,0.0,99.0,,32.5,closingSpeed,9.027777777777777,54238.763503086404,1331.0,1257.0,4546.0,1760.0,2600.0,1057.0,32.5,32.5,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
19,7349,26,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,FORD,F150 SUPERCREW,2011,4 DOOR PICKUP,09LPEW2,1,285.0,3300.0,481.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.29924433249370275,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,32.77,closingSpeed,9.102777777777778,108133.03506944445,2610.0,2433.0,5876.0,1985.0,3676.0,1757.0,32.77,32.77,270.0,0.0,481.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,VTP
18,7350,25,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,TOYOTA,COROLLA,2011,FOUR DOOR SEDAN,12FDEW6,1,0.0,1088.0,0.0,581.0,368.0,477.0,533.0,551.0,502.0,402.0,551.0,489.6,493.099787061402,532684.8,1.1866830065359477,0.022671568627450955,0.00898989898989899,0.6181818181818182,0.1076990761108667,0.12780466344038716,0.0665776106867176,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 581.0, ""delta_10"": -1.0, ""delta_11"": 8.0, ""delta_12"": -1.0, ""delta_13"": -1.0, ""delta_14"": 62.0, ""delta_15"": 68.0, ""delta_16"": 5.0, ""delta_17"": -4.0, ""delta_18"": -1.0, ""delta_19"": 402.0, ""delta_2"": 406.0, ""delta_20"": 368.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -8.0, ""delta_5"": -1.0, ""delta_6"": 1.0, ""delta_7"": 7.0, ""delta_8"": -23.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 6.0, ""door_leading_upper_asym_delta"": 7.0, ""door_trailing_lower_asym_delta"": 9.0, ""door_trailing_upper_asym_delta"": 23.0, ""firewall_side_asym_delta"": 6.0, ""front_bumper_left_delta"": 368.0, ""front_bumper_right_delta"": 402.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 406.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 68.0, ""front_firewall_right_delta"": 62.0, ""front_left_right_asym_delta"": -34.0, ""front_left_right_bumper_asymmetry"": -34.0, ""front_structural_delta"": 368.0, ""front_structural_delta_median"": 368.0, ""front_total_length_shortening"": 581.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 581.0}",581.0,368.0,-34.0,,56.5,closingSpeed,15.694444444444445,174145.11959876545,1414.0,,4546.0,1760.0,2600.0,1088.0,56.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
22,7351,30,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,FORD,F150 SUPERCAB,2011,EXTENDED CAB PICKUP,09LPEW2,1,285.0,3450.0,522.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.2875816993464052,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,32.67,closingSpeed,9.075000000000001,104015.15437500003,2526.0,2348.0,5871.0,1989.0,3673.0,1711.0,32.67,32.67,270.0,0.0,522.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,VTP
23,7352,32,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,FORD,F150 SUPERCREW,2011,4 DOOR PICKUP,10LPAW3,1,297.0,3000.0,-29.0,316.0,30.0,78.0,316.0,253.0,241.0,72.0,316.0,187.8,214.97534742383834,563400.0,1.6826411075612353,0.14563365282215124,0.05779204983829654,0.510986203372509,0.09451434323100151,0.15903371917463513,0.04829552541185565,-0.009879066598535173,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,61.89,closingSpeed,17.191666666666666,394120.4626041667,2667.0,2412.0,5871.0,1987.0,3669.0,1754.0,61.89,0.0,270.0,0.0,408.0,0.0,27.0,90.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
20,7353,28,2,side_impactor,subject_vehicle,A_ProfileValid,1,1,0,0,0,,TOYOTA,COROLLA,2011,FOUR DOOR SEDAN,03LPAW2,1,297.0,3600.0,316.0,231.0,2.0,12.0,232.0,221.0,29.0,-2.0,232.0,98.8,143.98194331234734,355680.0,2.3380566801619436,0.013663967611336033,0.009618279004899978,0.7919049714034316,0.05613636363636364,0.13125,0.04445466544014718,0.13902331720193578,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": -1.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -5.0, ""delta_2"": 0.0, ""delta_20"": 18.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 18.0, ""front_bumper_right_delta"": -5.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 23.0, ""front_left_right_bumper_asymmetry"": 23.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": -1.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -1.0}",-1.0,0.0,23.0,,62.2,closingSpeed,17.27777777777778,209412.90586419756,1403.0,1253.0,4546.0,1760.0,2600.0,1076.0,62.2,0.0,270.0,0.0,-104.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
24,7354,33,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,TOYOTA,PRIUS,2011,FIVE DOOR HATCHBACK,09LPAN3,1,285.0,3000.0,75.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.19107551487414187,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 111.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -9.0, ""delta_2"": 0.0, ""delta_20"": 112.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 112.0, ""front_bumper_right_delta"": -9.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 121.0, ""front_left_right_bumper_asymmetry"": 121.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 111.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 111.0}",111.0,0.0,121.0,,32.5,closingSpeed,9.027777777777777,59984.56790123455,1472.0,1399.0,4460.0,1748.0,2700.0,1123.0,32.5,32.5,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
25,7355,35,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,FORD,F150 SUPERCAB,2011,EXTENDED CAB PICKUP,10LPAW3,1,297.0,3000.0,-55.0,301.0,40.0,50.0,301.0,254.0,246.0,87.0,301.0,182.9,211.05331080084954,548700.0,1.6457080371787862,0.20147621651175507,0.07342613286431794,0.5098572399728076,0.09228052472250252,0.15186680121089807,0.047049893638257574,-0.018694765465669613,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,61.8,closingSpeed,17.166666666666664,385312.986111111,2615.0,2361.0,5884.0,1982.0,3675.0,1727.0,61.8,0.0,270.0,0.0,382.0,0.0,27.0,90.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
26,7356,37,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,TOYOTA,PRIUS,2011,FIVE DOOR HATCHBACK,03LPAW2,1,297.0,3150.0,207.0,245.0,9.0,129.0,248.0,181.0,54.0,10.0,248.0,124.3,150.93872929106035,391545.0,1.9710378117457763,-0.2007240547063556,-0.06579806557980296,0.7062780269058296,0.07110983981693364,0.14016018306636155,0.05022331735949349,0.09282511210762331,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 10.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 10.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 10.0, ""front_left_right_bumper_asymmetry"": 10.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,10.0,,62.0,closingSpeed,17.22222222222222,230462.03703703702,1554.0,1405.0,4460.0,1748.0,2700.0,1168.0,62.0,0.0,270.0,0.0,-70.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
