category,flag,test_id,test_no,vehicle_id,impact_family,vehicle_role,quality_tier,is_profile_tier,is_audit_only_tier,VDI,PDOF,CRHDST,C_profile_max_mm,C_mean_mm,reason
negative_dpd_present,flag_dpd_negative,2971,10926,3540,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,211.0,211.0,122.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,2972,10927,3541,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,250.0,132.0,45.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,2975,10960,3545,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,433.0,421.0,158.4,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,2980,10964,3551,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,277.0,273.0,203.10000000000002,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,2982,10965,3554,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,172.0,172.0,85.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,2984,10967,3556,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,280.0,280.0,93.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,2984,10967,3556,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,280.0,280.0,93.9,pdof_family_mismatch
side_imppnt_mismatch,flag_side_imppnt_mismatch,2985,10968,3558,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,217.0,186.0,149.0,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,2989,10972,3563,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,151.0,144.0,78.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,2990,10973,3564,side,subject_vehicle,A_ProfileValid,1,0,10LPAS2,285.0,264.0,219.0,54.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,2996,10978,3571,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,194.0,168.0,93.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,2998,10980,3574,side,subject_vehicle,A_ProfileValid,1,0,10LPAS2,285.0,309.0,182.0,75.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3001,10981,3578,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,255.0,237.0,159.0,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3001,10981,3578,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,255.0,237.0,159.0,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3003,10983,3580,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,320.0,286.0,174.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3012,10984,3589,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,263.0,263.0,96.2,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3012,10984,3589,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,263.0,263.0,96.2,pdof_family_mismatch
side_imppnt_mismatch,flag_side_imppnt_mismatch,3020,10987,3599,side,subject_vehicle,A_ProfileValid,1,0,10LPAN3,285.0,321.0,268.0,95.0,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3019,10989,3598,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,349.0,241.0,81.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3014,10991,3592,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,358.0,352.0,198.1,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3021,10992,3601,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,287.0,234.0,161.1,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3023,10995,3604,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,210.0,187.0,142.4,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3025,10997,3606,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,359.0,359.0,109.7,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3025,10997,3606,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,359.0,359.0,109.7,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3028,11045,3610,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,312.0,312.0,97.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3028,11045,3610,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,312.0,312.0,97.8,pdof_family_mismatch
side_imppnt_mismatch,flag_side_imppnt_mismatch,3034,11048,3618,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,229.0,200.0,150.6,side_imppnt_mismatch
pdof_family_mismatch,flag_pdof_family_mismatch,3036,11051,3620,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,308.0,308.0,103.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3041,11052,3626,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,221.0,221.0,110.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3043,11054,3628,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,313.0,313.0,84.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3043,11054,3628,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,313.0,313.0,84.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3044,11055,3630,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,218.0,218.0,113.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3015,11062,3593,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,418.0,418.0,189.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3015,11062,3593,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,418.0,418.0,189.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3046,11063,3632,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,330.0,330.0,115.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3046,11063,3632,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,330.0,330.0,115.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3050,11065,3637,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,139.0,139.0,73.4,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3050,11065,3637,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,139.0,139.0,73.4,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3067,11067,3656,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,338.0,338.0,96.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3067,11067,3656,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,338.0,338.0,96.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3076,11071,3667,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,236.0,236.0,132.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3083,11072,3674,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,282.0,282.0,79.6,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3083,11072,3674,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,282.0,282.0,79.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3093,11076,3686,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,251.0,251.0,99.2,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3093,11076,3686,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,251.0,251.0,99.2,pdof_family_mismatch
side_imppnt_mismatch,flag_side_imppnt_mismatch,3103,11080,3697,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,195.0,159.0,133.0,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3110,11127,3705,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,207.0,207.0,140.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3084,11135,3676,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,168.0,168.0,92.0,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3084,11135,3676,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,168.0,168.0,92.0,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3138,11153,3737,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,236.0,236.0,132.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3140,11154,3739,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,366.0,366.0,110.3,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3140,11154,3739,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,366.0,366.0,110.3,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3147,11159,3747,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,431.0,431.0,155.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3147,11159,3747,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,431.0,431.0,155.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3145,11160,3745,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,288.0,288.0,122.7,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3145,11160,3745,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,288.0,288.0,122.7,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3148,11161,3748,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,320.0,225.0,92.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3150,11162,3751,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,181.0,143.0,90.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3186,11290,3797,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,316.0,300.0,147.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3187,11292,3799,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,195.0,192.0,114.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3179,11293,3788,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,214.0,169.0,108.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3190,11294,3802,side,subject_vehicle,A_ProfileValid,1,0,10LPAS2,285.0,184.0,84.0,32.4,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3208,11344,3822,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,330.0,330.0,121.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3212,11353,3827,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,305.0,288.0,149.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3218,11357,3836,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,184.0,184.0,85.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3219,11358,3837,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,284.0,284.0,86.3,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3219,11358,3837,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,284.0,284.0,86.3,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3226,11359,3844,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,376.0,376.0,147.5,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3226,11359,3844,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,376.0,376.0,147.5,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3230,11360,3849,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,240.0,240.0,170.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3242,11375,3861,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,294.0,292.0,93.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3262,11381,3884,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,300.0,300.0,88.4,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3262,11381,3884,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,300.0,300.0,88.4,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3265,11382,3889,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,136.0,136.0,73.1,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3265,11382,3889,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,136.0,136.0,73.1,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3266,11384,3890,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,300.0,278.0,85.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3268,11387,3893,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,354.0,354.0,119.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3268,11387,3893,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,354.0,354.0,119.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3275,11393,3903,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,197.0,185.0,123.4,negative_dpd_present
lencnt_out_of_range,flag_lencnt_out_of_range,3280,11399,3909,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW4,0.0,755.0,753.0,646.1999999999999,lencnt_out_of_range
negative_dpd_present,flag_dpd_negative,3282,11486,3912,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,216.0,203.0,148.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3284,11487,3914,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,366.0,366.0,120.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3284,11487,3914,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,366.0,366.0,120.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3283,11489,3913,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,297.0,297.0,142.29999999999998,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3289,11494,3921,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,334.0,327.0,156.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3291,11498,3923,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,326.0,326.0,142.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3293,11570,3927,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,194.0,194.0,105.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3306,11577,3944,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,288.0,283.0,150.50000000000003,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3310,11581,3949,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,192.0,187.0,148.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3316,11585,3956,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,163.0,145.0,113.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3318,11586,3959,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,297.0,294.0,134.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3319,11587,3961,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,195.0,195.0,117.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3320,11588,3962,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,348.0,348.0,183.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3320,11588,3962,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,348.0,348.0,183.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3324,11592,3967,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,356.0,307.0,115.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3325,11593,3968,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,327.0,247.0,135.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3329,11595,3973,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,424.0,353.0,171.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3339,11622,3986,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,176.0,176.0,70.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3333,11626,3978,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,119.0,119.0,31.0,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3333,11626,3978,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,119.0,119.0,31.0,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3341,11627,3988,side,subject_vehicle,A_ProfileValid,1,0,10LPAS2,285.0,160.0,128.0,46.4,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3348,11661,3996,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,271.0,157.0,108.0,negative_dpd_present
crhdst_dpd_disagreement,flag_crhdst_lt_dpdmax,3350,11663,3998,frontal_barrier,subject_vehicle,A_ProfileValid,1,0,12FDEW3,0.0,520.0,628.0,593.7,crhdst_dpd_disagreement
negative_dpd_present,flag_dpd_negative,3376,11667,4025,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,340.0,332.0,173.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,2520,11824,3000,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,197.0,197.0,148.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,2521,11825,3001,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,367.0,353.0,195.39999999999998,negative_dpd_present
lencnt_out_of_range,flag_lencnt_out_of_range,2317,11827,2778,frontal_barrier,subject_vehicle,D_DeltaOnly,0,0,0,0.0,0.0,,,lencnt_out_of_range
damdst_out_of_range,flag_damdst_out_of_range,3379,14048,4029,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,602.0,385.0,353.0,damdst_out_of_range
negative_dpd_present,flag_dpd_negative,3378,14049,4028,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,144.0,122.0,86.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3380,14050,4030,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,295.0,293.0,156.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3383,14052,4034,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,289.0,283.0,133.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3385,14055,4037,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,201.0,201.0,117.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3389,14057,4042,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,149.0,149.0,50.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3389,14057,4042,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,149.0,149.0,50.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3402,14061,4057,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,349.0,349.0,186.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3424,14076,4081,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,184.0,184.0,41.6,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3424,14076,4081,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,184.0,184.0,41.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3425,14078,4083,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,160.0,160.0,94.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3426,14079,4085,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,139.0,139.0,82.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3431,14083,4090,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,298.0,155.0,61.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3434,14088,4093,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,338.0,338.0,106.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3434,14088,4093,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,338.0,338.0,106.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3435,14089,4095,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,187.0,187.0,125.4,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3438,14092,4099,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,197.0,197.0,63.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3438,14092,4099,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,197.0,197.0,63.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3442,14097,4104,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,262.0,250.0,153.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3443,14098,4105,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,250.0,250.0,67.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3446,14128,4109,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,312.0,312.0,83.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3446,14128,4109,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,312.0,312.0,83.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3445,14212,4108,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,170.0,170.0,88.7,negative_dpd_present
crhdst_dpd_disagreement,flag_crhdst_lt_dpdmax,3449,14214,4112,frontal_barrier,subject_vehicle,A_ProfileValid,1,0,12FDEW1,0.0,476.0,610.0,567.0,crhdst_dpd_disagreement
negative_dpd_present,flag_dpd_negative,3451,14215,4115,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,184.0,184.0,36.4,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3451,14215,4115,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,184.0,184.0,36.4,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3452,14216,4117,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,214.0,214.0,111.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3454,14217,4119,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,249.0,249.0,72.2,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3454,14217,4119,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,249.0,249.0,72.2,pdof_family_mismatch
crhdst_dpd_disagreement,flag_crhdst_lt_dpdmax,3460,14242,4127,frontal_barrier,subject_vehicle,A_ProfileValid,1,0,12FDEW2,0.0,533.0,608.0,522.8000000000001,crhdst_dpd_disagreement
negative_dpd_present,flag_dpd_negative,3464,14247,4131,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,343.0,342.0,157.5,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3464,14247,4131,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,343.0,342.0,157.5,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3473,14250,4144,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,153.0,153.0,33.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3473,14250,4144,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,153.0,153.0,33.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3475,14251,4147,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,166.0,166.0,108.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3477,14253,4150,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,180.0,167.0,90.0,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3477,14253,4150,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,180.0,167.0,90.0,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3479,14254,4152,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,257.0,185.0,-58.4,negative_dpd_present
cmean_negative,flag_cmean_negative,3479,14254,4152,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,257.0,185.0,-58.4,cmean_negative
crhdst_dpd_disagreement,flag_crhdst_lt_dpdmax,3485,14258,4159,frontal_barrier,subject_vehicle,A_ProfileValid,1,0,12FDEW3,0.0,470.0,527.0,408.70000000000005,crhdst_dpd_disagreement
negative_dpd_present,flag_dpd_negative,3487,14260,4162,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,293.0,284.0,144.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3486,14261,4161,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,176.0,151.0,117.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3497,14265,4176,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,214.0,214.0,64.7,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3497,14265,4176,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,214.0,214.0,64.7,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3492,14267,4169,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,364.0,230.0,91.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3491,14268,4168,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,222.0,207.0,122.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3507,14274,4190,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,165.0,165.0,112.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3511,14276,4195,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,358.0,319.0,128.4,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3511,14276,4195,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,358.0,319.0,128.4,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3510,14277,4194,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,364.0,207.0,69.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3517,14278,4203,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,334.0,334.0,98.6,negative_dpd_present
