test_no,model_year,make,model,body_style,crash_type,crash_type_rule,test_config_code,test_config_label,impact_speed_value,impact_speed_unit,load_cell_barrier_family,load_cell_barrier_classification_id,load_cell_barrier_config_version,test_weight_kg,curb_weight_kg,length_mm,width_mm,wheelbase_mm,vax_crush_distance_mm
11588,2021,FORD,F250 CREW CAB,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.09,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2922.0,0.0,6362.0,2026.0,4062.0,348.0
11592,2021,HYUNDAI,SANTA FE,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.41,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1844.0,1663.0,4781.0,1900.0,2770.0,356.0
11593,2021,FORD,F150 SUPERCAB,EXTENDED CAB PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.38,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2229.0,2048.0,5884.0,2032.0,3703.0,327.0
11595,2021,INFINITI,QX50,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.27,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1879.0,1784.0,4760.0,1906.0,2796.0,424.0
11619,2021,GENESIS,G80,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.3,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1907.0,1804.0,4989.0,1973.0,2994.0,335.0
11627,2021,VOLKSWAGEN,ID.4,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.91,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2206.0,2074.0,4587.0,1834.0,2757.0,160.0
11662,2022,ACURA,MDX,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2031.0,1930.0,4994.0,2008.0,2890.0,296.0
11667,2022,HYUNDAI,TUCSON,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.27,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1710.0,1585.0,4637.0,1860.0,2756.0,340.0
11825,2018,AUDI,Q7,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.29,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2342.0,2173.0,5025.0,1956.0,2992.0,367.0
14050,2022,HONDA,CIVIC,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.25,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1387.0,1298.0,4645.0,1796.0,2740.0,295.0
14052,2022,MAZDA,MX-30,FIVE DOOR HATCHBACK,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.44,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1757.0,1665.0,4372.0,1796.0,2648.0,289.0
14057,2022,KIA,NIRO ELECTRIC,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.25,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1824.0,1736.0,4369.0,1797.0,2698.0,149.0
14058,2022,HYUNDAI,TUCSON,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1706.0,1580.0,4632.0,1872.0,2755.0,355.0
14061,2022,NISSAN,ALTIMA,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.15,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1619.0,1507.0,4901.0,1832.0,2825.0,349.0
14064,2022,JEEP,COMPASS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1585.0,1507.0,4395.0,1774.0,2630.0,294.0
14073,2022,NISSAN,FRONTIER,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2194.0,2013.0,5331.0,1846.0,3210.0,331.0
14074,2022,FORD,ESCAPE PHEV,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.2,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1905.0,1771.0,4551.0,1924.0,2713.0,225.0
14076,2021,FORD,MUSTANG MACH-E,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.92,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2111.0,1964.0,4714.0,1845.0,2983.0,184.0
14083,2022,VOLKSWAGEN,TAOS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.31,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1587.0,1461.0,4457.0,1785.0,2688.0,298.0
14088,2022,NISSAN,PATHFINDER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.24,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2060.0,,5005.0,1950.0,2894.0,338.0
14092,2022,HYUNDAI,IONIQ 5,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.24,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2043.0,1951.0,4634.0,1874.0,3005.0,197.0
14098,2022,CHEVROLET,BOLT EUV,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.24,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1758.0,1660.0,4312.0,1768.0,2670.0,250.0
14128,2022,FORD,MAVERICK,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.23,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1778.0,1600.0,5078.0,1824.0,3074.0,312.0
14213,2022,FORD,F250 SUPERCAB,EXTENDED CAB PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.36,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2846.0,2666.0,6030.0,2023.0,3766.0,404.0
14215,2022,POLESTAR,POLESTAR 2,FIVE DOOR HATCHBACK,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.33,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2112.0,1990.0,4606.0,1817.0,2738.0,184.0
14217,2022,CHEVROLET,Bolt EV,FIVE DOOR HATCHBACK,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.2,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1711.0,2417.0,4137.0,1752.0,2601.0,249.0
14220,2022,NISSAN,ROGUE SPORT,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1624.0,1511.0,4392.0,1810.0,2640.0,350.0
14244,2022,CHEVROLET,TRAVERSE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.08,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2131.0,1952.0,5218.0,1990.0,3086.0,376.0
14247,2022,FORD,F150 SUPERCREW,PICKUP TRUCK,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.27,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2630.0,2102.0,5898.0,2034.0,4026.0,343.0
14249,2022,JEEP,GRAND CHEROKEE L,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.03,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2280.0,2102.0,5210.0,1898.0,3100.0,372.0
14250,2022,AUDI,Q4 e-tron,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.12,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2382.0,2256.0,4595.0,1859.0,2766.0,153.0
14254,2022,TOYOTA,TUNDRA,PICKUP TRUCK,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.05,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2595.0,2417.0,5906.0,1999.0,3699.0,257.0
14256,2022,TOYOTA,COROLLA CROSS,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.17,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1533.0,1403.0,4450.0,1823.0,2652.0,345.0
14260,2023,ACURA,INTEGRA,FIVE DOOR HATCHBACK,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.15,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1483.0,1392.0,4711.0,1821.0,2736.0,293.0
14265,2022,KIA,EV6,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.43,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2030.0,,4674.0,1861.0,2904.0,214.0
14267,2022,SUBARU,WRX,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.3,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1634.0,1547.0,4672.0,1760.0,2670.0,364.0
14276,2023,CHEVROLET,MALIBU,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.03,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1545.0,1678.0,4934.0,1834.0,2829.0,358.0
14277,2023,JEEP,GRAND CHEROKEE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.32,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2122.0,1947.0,4900.0,1895.0,2960.0,364.0
14278,2023,KIA,SPORTAGE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.17,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1699.0,1576.0,4655.0,1840.0,2758.0,334.0
14280,2023,NISSAN,ARMADA,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.13,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2734.0,2556.0,5276.0,1995.0,3075.0,413.0
14285,2023,JEEP,GRAND CHEROKEE 4XE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.2,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2626.0,2448.0,4913.0,1897.0,2966.0,281.0
14287,2023,MITSUBISHI,OUTLANDER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.15,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1768.0,1678.0,4697.0,1804.0,2712.0,342.0
14288,2023,HYUNDAI,SANTA CRUZ,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.47,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1897.0,1718.0,4981.0,1832.0,3008.0,379.0
14291,2023,HONDA,HR-V,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.11,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1507.0,1423.0,4544.0,1859.0,2658.0,293.0
14293,2022,FORD,RANGER SUPERCAB,EXTENDED CAB PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.24,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2059.0,1878.0,5364.0,1891.0,3228.0,325.0
14308,2023,KIA,TELLURIDE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.18,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2022.0,1920.0,5006.0,2007.0,2903.0,369.0
14320,2022,FORD,F-150 LIGHTNING,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.26,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,3036.0,2855.0,5920.0,2082.0,3710.0,347.0
14329,2023,HYUNDAI,KONA ELECTRIC,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.38,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1780.0,1687.0,4190.0,1770.0,2610.0,235.0
14364,2023,KIA,NIRO,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.13,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1548.0,1453.0,4434.0,1857.0,2725.0,320.0
14380,2023,NISSAN,ARIYA,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2084.0,1983.0,4645.0,1883.0,2778.0,188.0
14382,2023,BMW,X1,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.45,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1811.0,1657.0,4490.0,1821.0,2681.0,347.0
14387,2022,LEXUS,NX 250,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.15,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1750.0,1659.0,4658.0,1897.0,2693.0,323.0
14389,2023,MAZDA,CX-50,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1747.0,1657.0,4717.0,1936.0,2815.0,310.0
14397,2023,MINI,COUNTRYMAN,FIVE DOOR HATCHBACK,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.29,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1712.0,1581.0,4302.0,1782.0,2675.0,311.0
14399,2023,SUBARU,SOLTERRA,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.3,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2195.0,2016.0,4684.0,1893.0,2855.0,237.0
14426,2023,LEXUS,RX 350,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.2,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2078.0,1896.0,4894.0,1959.0,2848.0,382.0
14429,2023,CHEVROLET,COLORADO,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.23,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2111.0,1932.0,5419.0,1812.0,3337.0,225.0
14432,2024,SUBARU,CROSSTREK,STATION WAGON,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.32,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1605.0,1495.0,4477.0,1800.0,2672.0,336.0
14434,2023,GENESIS,GV70,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.07,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2133.0,1967.0,4712.0,1891.0,2874.0,290.0
14437,2023,MAZDA,CX-30,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.91,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1597.0,1508.0,4378.0,1797.0,2652.0,326.0
14443,2023,HONDA,CR-V,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.18,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1671.0,1580.0,4684.0,1870.0,2706.0,301.0
14450,2023,MAZDA,MAZDA3,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.21,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1587.0,1498.0,4662.0,1800.0,2723.0,284.0
14460,2023,LEXUS,GX 460,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.04,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2504.0,2357.0,4886.0,1878.0,2793.0,290.0
14468,2024,GENESIS,G80,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.43,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2131.0,2028.0,4991.0,1879.0,3003.0,322.0
14469,2023,JEEP,WAGONEER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.17,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2846.0,2667.0,5457.0,2038.0,3138.0,367.0
14473,2024,MAZDA,CX-90 PHEV,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2486.0,2377.0,5104.0,1960.0,3116.0,313.0
14481,2023,HYUNDAI,PALISADE,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2090.0,1989.0,4997.0,1927.0,2903.0,395.0
14486,2023,TOYOTA,PRIUS PRIME,FIVE DOOR HATCHBACK,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1649.0,1563.0,4549.0,1765.0,2749.0,327.0
14489,2024,HYUNDAI,ELANTRA,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.14,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1425.0,1335.0,4698.0,1794.0,2721.0,313.0
14492,2023,LUCID,AIR,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.2,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2482.0,2377.0,4977.0,1867.0,2955.0,171.0
14493,2024,KIA,SORENTO,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.17,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1839.0,1723.0,4812.0,1850.0,2820.0,378.0
14494,2024,HYUNDAI,SONATA,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.17,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1663.0,1548.0,4911.0,1855.0,2839.0,374.0
14498,2024,FORD,MUSTANG,TWO DOOR COUPE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.09,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1681.0,1627.0,4801.0,1809.0,2720.0,333.0
14505,2024,CADILLAC,LYRIQ,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.33,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2702.0,2522.0,4998.0,1958.0,3092.0,183.0
14507,2024,HYUNDAI,KONA,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.08,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1464.0,1371.0,4354.0,1799.0,2663.0,286.0
14973,2023,TOYOTA,RAV4 PRIME,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.13,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2082.0,1947.0,4596.0,1877.0,2685.0,362.0
14989,2024,HYUNDAI,TUCSON,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.27,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1703.0,1580.0,4628.0,1817.0,2756.0,331.0
14997,2024,GENESIS,GV60,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.02,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2132.0,2038.0,4517.0,1829.0,2902.0,204.0
15003,2023,HONDA,PILOT,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.18,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2042.0,1934.0,5062.0,2022.0,2896.0,259.0
15007,2023,HONDA,ACCORD HYBRID,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1559.0,1466.0,4969.0,1864.0,2835.0,306.0
15008,2024,GENESIS,GV70,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.12,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2150.0,1986.0,4710.0,1888.0,2874.0,303.0
15015,2023,TOYOTA,PRIUS,FIVE DOOR HATCHBACK,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1495.0,1408.0,4529.0,1716.0,2747.0,288.0
15023,2023,TOYOTA,CROWN HYBRID,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1923.0,1814.0,4984.0,1702.0,2859.0,339.0
15025,2024,HYUNDAI,IONIQ 5,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.29,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1990.0,1855.0,4634.0,1876.0,3004.0,210.0
